10.3962|1.02494|-104.009
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|
|740|2.16012|0.912983|-116.68|-30.2278|-0.410921|-46.503|
|741|2.12986|0.912571|-116.726|-30.2893|-0.411757|-46.5976|
|742|2.09954|0.912159|-116.773|-30.3508|-0.412592|-46.6921|
|743|2.06916|0.911746|-116.82|-30.4123|-0.413428|-46.7867|
|744|2.03872|0.911332|-116.867|-30.4737|-0.414263|-46.8812|
|745|2.00821|0.910918|-116.913|-30.5351|-0.415098|-46.9757|
|746|1.97765|0.910502|-116.961|-30.5965|-0.415933|-47.0702|
|747|1.94702|0.910086|-117.008|-30.6579|-0.416768|-47.1647|
|748|1.91633|0.909669|-117.055|-30.7193|-0.417602|-47.2591|
|749|1.88558|0.909251|-117.102|-30.7807|-0.418436|-47.3535|
|750|1.85477|0.908832|-117.15|-30.842|-0.41927|-47.4479|
|751|1.8239|0.908412|-117.197|-30.9034|-0.420104|-47.5422|
|752|1.79296|0.907992|-117.245|-30.9647|-0.420937|-47.6365|
|753|1.76197|0.90757|-117.292|-31.0259|-0.42177|-47.7308|
|754|1.73091|0.907148|-117.34|-31.0872|-0.422603|-47.8251|
|755|1.69979|0.906725|-117.388|-31.1485|-0.423436|-47.9193|
|756|1.66861|0.906301|-117.436|-31.2097|-0.424268|-48.0135|
|757|1.63737|0.905877|-117.484|-31.2709|-0.4251|-48.1076|
|758|1.60607|0.905451|-117.532|-31.3321|-0.425932|-48.2018|
|759|1.57471|0.905025|-117.58|-31.3932|-0.426764|-48.2959|
|760|1.54329|0.904597|-117.629|-31.4544|-0.427595|-48.3899|
|761|1.5118|0.904169|-117.677|-31.5155|-0.428426|-48.484|
|762|1.48026|0.903741|-117.726|-31.5766|-0.429256|-48.578|
|763|1.44865|0.903311|-117.774|-31.6377|-0.430087|-48.6719|
|764|1.41698|0.90288|-117.823|-31.6987|-0.430917|-48.7659|
|765|1.38525|0.902449|-117.872|-31.7598|-0.431746|-48.8597|
|766|1.35346|0.902017|-117.921|-31.8208|-0.432576|-48.9536|
|767|1.32161|0.901584|-117.97|-31.8818|-0.433405|-49.0474|
|768|1.2897|0.90115|-118.019|-31.9427|-0.434233|-49.1412|
|769|1.25772|0.900716|-118.068|-32.0037|-0.435062|-49.235|
|770|1.22569|0.90028|-118.117|-32.0646|-0.43589|-49.3287|
|771|1.19359|0.899844|-118.167|-32.1255|-0.436717|-49.4223|
|772|1.16144|0.899407|-118.216|-32.1863|-0.437545|-49.516|
|773|1.12922|0.898969|-118.266|-32.2472|-0.438372|-49.6096|
|774|1.09694|0.89853|-118.315|-32.308|-0.439199|-49.7031|
|775|1.06461|0.89809|-118.365|-32.3688|-0.440025|-49.7966|
|776|1.03221|0.89765|-118.415|-32.4295|-0.440851|-49.8901|
|777|0.999747|0.897209|-118.465|-32.4903|-0.441676|-49.9835|
|778|0.967227|0.896766|-118.515|-32.551|-0.442502|-50.0769|
|779|0.934645|0.896324|-118.565|-32.6116|-0.443327|-50.1703|
|780|0.902003|0.89588|-118.615|-32.6723|-0.444151|-50.2636|
|781|0.869301|0.895435|-118.666|-32.7329|-0.444975|-50.3568|
|782|0.836538|0.89499|-118.716|-32.7935|-0.445799|-50.45|
|783|0.803714|0.894544|-118.767|-32.8541|-0.446622|-50.5432|
|784|0.770829|0.894097|-118.817|-32.9146|-0.447445|-50.6364|
|785|0.737885|0.893649|-118.868|-32.9751|-0.448268|-50.7294|
|786|0.704879|0.8932|-118.919|-33.0356|-0.44909|-50.8225|
|787|0.671813|0.892751|-118.969|-33.096|-0.449912|-50.9155|
|788|0.638687|0.8923|-119.02|-33.1565|-0.450733|-51.0084|
|789|0.6055|0.891849|-119.071|-33.2168|-0.451554|-51.1013|
|790|0.572253|0.891397|-119.123|-33.2772|-0.452374|-51.1942|
|791|0.538946|0.890944|-119.174|-33.3375|-0.453194|-51.287|
|792|0.505578|0.890491|-119.225|-33.3978|-0.454014|-51.3797|
|793|0.47215|0.890036|-119.277|-33.4581|-0.454833|-51.4724|
|794|0.438662|0.889581|-119.328|-33.5183|-0.455652|-51.5651|
|795|0.405114|0.889125|-119.38|-33.5785|-0.45647|-51.6577|
|796|0.371505|0.888668|-119.431|-33.6387|-0.457288|-51.7503|
|797|0.337837|0.88821|-119.483|-33.6988|-0.458106|-51.8428|
|798|0.304108|0.887752|-119.535|-33.7589|-0.458923|-51.9352|
|799|0.270319|0.887293|-119.587|-33.819|-0.459739|-52.0276|
|800|0.23647|0.886832|-119.639|-33.879|-0.460555|-52.12|
|801|0.202561|0.886371|-119.691|-33.939|-0.461371|-52.2123|
|802|0.168592|0.88591|-119.744|-33.999|-0.462186|-52.3045|
|803|0.134563|0.885447|-119.796|-34.0589|-0.463001|-52.3967|
|804|0.100474|0.884984|-119.848|-34.1188|-0.463815|-52.4889|
|805|0.0663253|0.884519|-119.901|-34.1786|-0.464629|-52.581|
|806|0.0321167|0.884054|-119.954|-34.2385|-0.465442|-52.673|
|807|-0.00215164|0.883589|-120.006|-34.2982|-0.466255|-52.765|
|808|-0.0364798|0.883122|-120.059|-34.358|-0.467067|-52.8569|
|809|-0.0708676|0.882654|-120.112|-34.4177|-0.467879|-52.9488|
|810|-0.105315|0.882186|-120.165|-34.4774|-0.46869|-53.0406|
|811|-0.139822|0.881717|-120.218|-34.537|-0.4695|-53.1323|
|812|-0.174389|0.881247|-120.271|-34.5966|-0.470311|-53.224|
|813|-0.209016|0.880776|-120.325|-34.6562|-0.47112|-53.3156|
|814|-0.243702|0.880305|-120.378|-34.7157|-0.47193|-53.4072|
|815|-0.278447|0.879833|-120.431|-34.7752|-0.472738|-53.4987|
|816|-0.313252|0.879359|-120.485|-34.8346|-0.473546|-53.5902|
|817|-0.348116|0.878886|-120.539|-34.8941|-0.474354|-53.6816|
|818|-0.38304|0.878411|-120.592|-34.9534|-0.475161|-53.7729|
|819|-0.418023|0.877935|-120.646|-35.0128|-0.475968|-53.8642|
|820|-0.453066|0.877459|-120.7|-35.072|-0.476774|-53.9554|
|821|-0.488167|0.876982|-120.754|-35.1313|-0.477579|-54.0465|
|822|-0.523328|0.876504|-120.808|-35.1905|-0.478384|-54.1376|
|823|-0.558548|0.876025|-120.862|-35.2497|-0.479188|-54.2286|
|824|-0.593827|0.875545|-120.917|-35.3088|-0.479992|-54.3196|
|825|-0.629166|0.875065|-120.971|-35.3679|-0.480795|-54.4105|
|826|-0.664563|0.874584|-121.025|-35.4269|-0.481598|-54.5013|
|827|-0.70002|0.874102|-121.08|-35.4859|-0.4824|-54.5921|
|828|-0.735535|0.873619|-121.135|-35.5449|-0.483201|-54.6828|
|829|-0.771109|0.873135|-121.189|-35.6038|-0.484002|-54.7734|
|830|-0.806743|0.872651|-121.244|-35.6627|-0.484803|-54.864|
|831|-0.842435|0.872166|-121.299|-35.7215|-0.485602|-54.9545|
|832|-0.878186|0.87168|-121.354|-35.7803|-0.486401|-55.0449|
|833|-0.913995|0.871193|-121.409|-35.839|-0.4872|-55.1353|
|834|-0.949864|0.870705|-121.464|-35.8977|-0.487998|-55.2256|
|835|-0.985791|0.870217|-121.52|-35.9564|-0.488795|-55.3158|
|836|-1.02178|0.869728|-121.575|-36.015|-0.489592|-55.406|
|837|-1.05782|0.869238|-121.63|-36.0735|-0.490388|-55.4961|
|838|-1.09392|0.868747|-121.686|-36.1321|-0.491183|-55.5861|
|839|-1.13008|0.868255|-121.742|-36.1905|-0.491978|-55.6761|
|840|-1.1663|0.867763|-121.797|-36.2489|-0.492773|-55.766|
|841|-1.20258|0.86727|-121.853|-36.3073|-0.493566|-55.8558|
|842|-1.23892|0.866776|-121.909|-36.3657|-0.494359|-55.9455|
|843|-1.27531|0.866281|-121.965|-36.4239|-0.495151|-56.0352|
|844|-1.31177|0.865786|-122.021|-36.4822|-0.495943|-56.1248|
|845|-1.34828|0.865289|-122.077|-36.5404|-0.496734|-56.2143|
|846|-1.38485|0.864792|-122.133|-36.5985|-0.497525|-56.3037|
|847|-1.42148|0.864294|-122.19|-36.6566|-0.498314|-56.3931|
|848|-1.45816|0.863795|-122.246|-36.7146|-0.499103|-56.4824|
|849|-1.4949|0.863296|-122.303|-36.7726|-0.499892|-56.5716|
|850|-1.53171|0.862796|-122.359|-36.8306|-0.50068|-56.6608|
|851|-1.56857|0.862295|-122.416|-36.8885|-0.501467|-56.7498|
|852|-1.60548|0.861793|-122.473|-36.9463|-0.502253|-56.8388|
|853|-1.64246|0.86129|-122.53|-37.0041|-0.503039|-56.9277|
|854|-1.67949|0.860787|-122.587|-37.0619|-0.503824|-57.0166|
|855|-1.71658|0.860282|-122.644|-37.1196|-0.504608|-57.1054|
|856|-1.75373|0.859777|-122.701|-37.1772|-0.505392|-57.194|
|857|-1.79094|0.859272|-122.758|-37.2348|-0.506175|-57.2826|
|858|-1.8282|0.858765|-122.815|-37.2924|-0.506957|-57.3712|
|859|-1.86552|0.858258|-122.873|-37.3499|-0.507738|-57.4596|
|860|-1.9029|0.85775|-122.93|-37.4073|-0.508519|-57.548|
|861|-1.94034|0.857241|-122.988|-37.4647|-0.509299|-57.6363|
|862|-1.97783|0.856731|-123.046|-37.522|-0.510079|-57.7245|
|863|-2.01538|0.856221|-123.103|-37.5793|-0.510857|-57.8126|
|864|-2.05299|0.855709|-123.161|-37.6365|-0.511635|-57.9006|
|865|-2.09065|0.855197|-123.219|-37.6937|-0.512413|-57.9886|
|866|-2.12838|0.854684|-123.277|-37.7508|-0.513189|-58.0765|
|867|-2.16615|0.854171|-123.335|-37.8079|-0.513965|-58.1643|
|868|-2.20399|0.853657|-123.394|-37.8649|-0.51474|-58.252|
|869|-2.24188|0.853141|-123.452|-37.9219|-0.515514|-58.3396|
|870|-2.27983|0.852626|-123.51|-37.9788|-0.516288|-58.4271|
|871|-2.31784|0.852109|-123.569|-38.0356|-0.517061|-58.5146|
|872|-2.35591|0.851591|-123.627|-38.0924|-0.517833|-58.6019|
|873|-2.39403|0.851073|-123.686|-38.1491|-0.518604|-58.6892|
|874|-2.4322|0.850554|-123.745|-38.2058|-0.519374|-58.7764|
|875|-2.47044|0.850034|-123.804|-38.2624|-0.520144|-58.8635|
|876|-2.50873|0.849514|-123.862|-38.319|-0.520913|-58.9506|
|877|-2.54708|0.848993|-123.921|-38.3755|-0.521681|-59.0375|
|878|-2.58548|0.848471|-123.981|-38.432|-0.522449|-59.1243|
|879|-2.62394|0.847948|-124.04|-38.4884|-0.523215|-59.2111|
|880|-2.66246|0.847424|-124.099|-38.5447|-0.523981|-59.2978|
|881|-2.70103|0.8469|-124.158|-38.601|-0.524746|-59.3843|
|882|-2.73966|0.846375|-124.218|-38.6572|-0.52551|-59.4708|
|883|-2.77834|0.845849|-124.277|-38.7133|-0.526274|-59.5572|
|884|-2.81709|0.845322|-124.337|-38.7694|-0.527037|-59.6435|
|885|-2.85588|0.844795|-124.396|-38.8255|-0.527798|-59.7298|
|886|-2.89474|0.844266|-124.456|-38.8815|-0.528559|-59.8159|
|887|-2.93365|0.843738|-124.516|-38.9374|-0.52932|-59.9019|
|888|-2.97261|0.843208|-124.576|-38.9933|-0.530079|-59.9878|
|889|-3.01163|0.842677|-124.636|-39.0491|-0.530838|-60.0737|
|890|-3.05071|0.842146|-124.696|-39.1048|-0.531595|-60.1594|
|891|-3.08984|0.841614|-124.756|-39.1605|-0.532352|-60.2451|
|892|-3.12903|0.841081|-124.817|-39.2161|-0.533108|-60.3307|
|893|-3.16827|0.840548|-124.877|-39.2716|-0.533864|-60.4161|
|894|-3.20757|0.840014|-124.938|-39.3271|-0.534618|-60.5015|
|895|-3.24693|0.839479|-124.998|-39.3826|-0.535371|-60.5868|
|896|-3.28634|0.838943|-125.059|-39.4379|-0.536124|-60.672|
|897|-3.3258|0.838406|-125.119|-39.4933|-0.536876|-60.757|
|898|-3.36532|0.837869|-125.18|-39.5485|-0.537627|-60.842|
|899|-3.4049|0.837331|-125.241|-39.6037|-0.538377|-60.9269|
|900|-3.44453|0.836792|-125.302|-39.6588|-0.539126|-61.0117|
|901|-3.48422|0.836253|-125.363|-39.7138|-0.539875|-61.0964|
|902|-3.52396|0.835713|-125.424|-39.7688|-0.540622|-61.181|
|903|-3.56376|0.835172|-125.486|-39.8238|-0.541369|-61.2655|
|904|-3.60361|0.83463|-125.547|-39.8786|-0.542115|-61.3499|
|905|-3.64351|0.834087|-125.608|-39.9334|-0.54286|-61.4342|
|906|-3.68347|0.833544|-125.67|-39.9881|-0.543604|-61.5184|
|907|-3.72349|0.833|-125.731|-40.0428|-0.544347|-61.6025|
|908|-3.76356|0.832456|-125.793|-40.0974|-0.545089|-61.6865|
|909|-3.80368|0.83191|-125.855|-40.1519|-0.54583|-61.7704|
|910|-3.84386|0.831364|-125.916|-40.2064|-0.54657|-61.8541|
|911|-3.8841|0.830817|-125.978|-40.2608|-0.54731|-61.9378|
|912|-3.92438|0.830269|-126.04|-40.3151|-0.548048|-62.0214|
|913|-3.96473|0.829721|-126.102|-40.3694|-0.548786|-62.1049|
|914|-4.00512|0.829172|-126.165|-40.4236|-0.549523|-62.1883|
|915|-4.04557|0.828622|-126.227|-40.4777|-0.550259|-62.2715|
|916|-4.08608|0.828071|-126.289|-40.5318|-0.550994|-62.3547|
|917|-4.12664|0.82752|-126.351|-40.5857|-0.551727|-62.4378|
|918|-4.16725|0.826968|-126.414|-40.6397|-0.55246|-62.5207|
|919|-4.20792|0.826415|-126.476|-40.6935|-0.553193|-62.6036|
|920|-4.24864|0.825861|-126.539|-40.7473|-0.553924|-62.6863|
|921|-4.28941|0.825307|-126.602|-40.801|-0.554654|-62.7689|
|922|-4.33024|0.824752|-126.665|-40.8547|-0.555383|-62.8515|
|923|-4.37112|0.824196|-126.728|-40.9082|-0.556111|-62.9339|
|924|-4.41206|0.82364|-126.791|-40.9617|-0.556839|-63.0162|
|925|-4.45304|0.823083|-126.854|-41.0152|-0.557565|-63.0984|
|926|-4.49409|0.822525|-126.917|-41.0685|-0.55829|-63.1805|
|927|-4.53518|0.821966|-126.98|-41.1218|-0.559015|-63.2625|
|928|-4.57633|0.821407|-127.043|-41.175|-0.559738|-63.3443|
|929|-4.61753|0.820847|-127.107|-41.2282|-0.560461|-63.4261|
|930|-4.65879|0.820286|-127.17|-41.2813|-0.561182|-63.5077|
|931|-4.70009|0.819724|-127.234|-41.3343|-0.561903|-63.5893|
|932|-4.74145|0.819162|-127.297|-41.3872|-0.562622|-63.6707|
|933|-4.78287|0.818599|-127.361|-41.44|-0.563341|-63.752|
|934|-4.82433|0.818035|-127.425|-41.4928|-0.564058|-63.8332|
|935|-4.86585|0.817471|-127.489|-41.5455|-0.564775|-63.9143|
|936|-4.90743|0.816906|-127.553|-41.5982|-0.565491|-63.9953|
|937|-4.94905|0.81634|-127.617|-41.6507|-0.566205|-64.0761|
|938|-4.99073|0.815773|-127.681|-41.7032|-0.566919|-64.1569|
|939|-5.03246|0.815206|-127.745|-41.7556|-0.567631|-64.2375|
|940|-5.07424|0.814638|-127.809|-41.808|-0.568343|-64.318|
|941|-5.11607|0.814069|-127.874|-41.8602|-0.569053|-64.3984|
|942|-5.15796|0.8135|-127.938|-41.9124|-0.569763|-64.4787|
|943|-5.1999|0.81293|-128.003|-41.9645|-0.570471|-64.5589|
|944|-5.24189|0.812359|-128.067|-42.0166|-0.571178|-64.639|
|945|-5.28393|0.811787|-128.132|-42.0685|-0.571885|-64.7189|
|946|-5.32602|0.811215|-128.197|-42.1204|-0.57259|-64.7987|
|947|-5.36817|0.810642|-128.261|-42.1722|-0.573294|-64.8784|
|948|-5.41037|0.810069|-128.326|-42.224|-0.573997|-64.958|
|949|-5.45262|0.809494|-128.391|-42.2756|-0.5747|-65.0375|
|950|-5.49492|0.808919|-128.456|-42.3272|-0.575401|-65.1168|
|951|-5.53727|0.808343|-128.522|-42.3787|-0.576101|-65.196|
|952|-5.57968|0.807767|-128.587|-42.4301|-0.5768|-65.2751|
|953|-5.62213|0.80719|-128.652|-42.4814|-0.577498|-65.3541|
|954|-5.66464|0.806612|-128.718|-42.5327|-0.578195|-65.433|
|955|-5.7072|0.806034|-128.783|-42.5839|-0.57889|-65.5117|
|956|-5.74981|0.805454|-128.849|-42.635|-0.579585|-65.5903|
|957|-5.79247|0.804874|-128.914|-42.686|-0.580279|-65.6688|
|958|-5.83518|0.804294|-128.98|-42.737|-0.580971|-65.7472|
|959|-5.87794|0.803712|-129.046|-42.7878|-0.581663|-65.8255|
|960|-5.92076|0.80313|-129.112|-42.8386|-0.582353|-65.9036|
|961|-5.96362|0.802548|-129.177|-42.8893|-0.583043|-65.9816|
|962|-6.00653|0.801964|-129.244|-42.9399|-0.583731|-66.0595|
|963|-6.0495|0.80138|-129.31|-42.9905|-0.584418|-66.1373|
|964|-6.09252|0.800795|-129.376|-43.041|-0.585104|-66.2149|
|965|-6.13558|0.80021|-129.442|-43.0913|-0.585789|-66.2924|
|966|-6.1787|0.799624|-129.508|-43.1416|-0.586473|-66.3698|
|967|-6.22186|0.799037|-129.575|-43.1919|-0.587155|-66.447|
|968|-6.26508|0.79845|-129.641|-43.242|-0.587837|-66.5242|
|969|-6.30835|0.797861|-129.708|-43.292|-0.588517|-66.6012|
|970|-6.35167|0.797273|-129.774|-43.342|-0.589197|-66.678|
|971|-6.39503|0.796683|-129.841|-43.3919|-0.589875|-66.7548|
|972|-6.43845|0.796093|-129.908|-43.4417|-0.590552|-66.8314|
|973|-6.48192|0.795502|-129.975|-43.4914|-0.591228|-66.9079|
|974|-6.52543|0.79491|-130.042|-43.5411|-0.591902|-66.9843|
|975|-6.569|0.794318|-130.109|-43.5906|-0.592576|-67.0605|
|976|-6.61261|0.793725|-130.176|-43.6401|-0.593249|-67.1366|
|977|-6.65628|0.793132|-130.243|-43.6895|-0.59392|-67.2126|
|978|-6.69999|0.792537|-130.31|-43.7388|-0.59459|-67.2884|
|979|-6.74376|0.791942|-130.378|-43.788|-0.595259|-67.3641|
|980|-6.78757|0.791347|-130.445|-43.8371|-0.595927|-67.4397|
|981|-6.83143|0.790751|-130.513|-43.8862|-0.596594|-67.5152|
|982|-6.87534|0.790154|-130.58|-43.9351|-0.597259|-67.5905|
|983|-6.9193|0.789556|-130.648|-43.984|-0.597924|-67.6657|
|984|-6.96331|0.788958|-130.715|-44.0328|-0.598587|-67.7407|
|985|-7.00737|0.788359|-130.783|-44.0815|-0.599249|-67.8156|
|986|-7.05147|0.787759|-130.851|-44.1301|-0.59991|-67.8904|
|987|-7.09563|0.787159|-130.919|-44.1786|-0.600569|-67.9651|
|988|-7.13983|0.786558|-130.987|-44.227|-0.601228|-68.0396|
|989|-7.18408|0.785957|-131.055|-44.2754|-0.601885|-68.114|
|990|-7.22838|0.785354|-131.123|-44.3237|-0.602541|-68.1882|
|991|-7.27273|0.784752|-131.191|-44.3718|-0.603196|-68.2623|
|992|-7.31712|0.784148|-131.26|-44.4199|-0.60385|-68.3363|
|993|-7.36157|0.783544|-131.328|-44.4679|-0.604502|-68.4102|
|994|-7.40606|0.782939|-131.397|-44.5158|-0.605153|-68.4839|
|995|-7.4506|0.782334|-131.465|-44.5636|-0.605804|-68.5574|
|996|-7.49519|0.781727|-131.534|-44.6114|-0.606452|-68.6308|
|997|-7.53982|0.781121|-131.602|-44.659|-0.6071|-68.7041|
|998|-7.5845|0.780513|-131.671|-44.7066|-0.607746|-68.7773|
|999|-7.62923|0.779905|-131.74|-44.754|-0.608392|-68.8503|
|1000|-7.67401|0.779296|-131.809|-44.8014|-0.609036|-68.9232|
|1001|-7.71884|0.778687|-131.878|-44.8487|-0.609678|-68.9959|
|1002|-7.76371|0.778077|-131.947|-44.8959|-0.61032|-69.0685|
|1003|-7.80863|0.777466|-132.016|-44.943|-0.61096|-69.141|
|1004|-7.8536|0.776855|-132.085|-44.99|-0.611599|-69.2133|
|1005|-7.89861|0.776243|-132.154|-45.0369|-0.612237|-69.2855|
|1006|-7.94367|0.775631|-132.224|-45.0837|-0.612873|-69.3575|
|1007|-7.98878|0.775017|-132.293|-45.1304|-0.613509|-69.4294|
|1008|-8.03393|0.774404|-132.362|-45.1771|-0.614143|-69.5012|
|1009|-8.07913|0.773789|-132.432|-45.2236|-0.614776|-69.5728|
|1010|-8.12438|0.773174|-132.502|-45.2701|-0.615407|-69.6442|
|1011|-8.16967|0.772558|-132.571|-45.3165|-0.616037|-69.7156|
|1012|-8.21501|0.771942|-132.641|-45.3627|-0.616666|-69.7867|
|1013|-8.2604|0.771325|-132.711|-45.4089|-0.617294|-69.8578|
|1014|-8.30583|0.770707|-132.781|-45.455|-0.61792|-69.9287|
|1015|-8.35131|0.770089|-132.851|-45.501|-0.618546|-69.9994|
|1016|-8.39683|0.76947|-132.921|-45.5469|-0.61917|-70.07|
|1017|-8.4424|0.768851|-132.991|-45.5927|-0.619792|-70.1405|
|1018|-8.48802|0.768231|-133.061|-45.6384|-0.620413|-70.2108|
|1019|-8.53368|0.76761|-133.131|-45.684|-0.621033|-70.281|
|1020|-8.57938|0.766989|-133.202|-45.7295|-0.621652|-70.351|
|1021|-8.62514|0.766367|-133.272|-45.7749|-0.62227|-70.4208|
|1022|-8.67093|0.765744|-133.342|-45.8202|-0.622886|-70.4906|
|1023|-8.71678|0.765121|-133.413|-45.8655|-0.623501|-70.5602|
|1024|-8.76266|0.764497|-133.484|-45.9106|-0.624114|-70.6296|
|1025|-8.8086|0.763873|-133.554|-45.9556|-0.624726|-70.6989|
|1026|-8.85458|0.763248|-133.625|-46.0006|-0.625337|-70.768|
|1027|-8.9006|0.762622|-133.696|-46.0454|-0.625947|-70.837|
|1028|-8.94667|0.761996|-133.767|-46.0902|-0.626555|-70.9058|
|1029|-8.99278|0.761369|-133.838|-46.1348|-0.627162|-70.9745|
|1030|-9.03894|0.760741|-133.909|-46.1794|-0.627768|-71.0431|
|1031|-9.08514|0.760113|-133.98|-46.2238|-0.628372|-71.1114|
|1032|-9.13138|0.759485|-134.051|-46.2682|-0.628975|-71.1797|
|1033|-9.17767|0.758855|-134.122|-46.3124|-0.629577|-71.2478|
|1034|-9.22401|0.758226|-134.193|-46.3566|-0.630177|-71.3157|
|1035|-9.27039|0.757595|-134.265|-46.4006|-0.630776|-71.3835|
|1036|-9.31681|0.756964|-134.336|-46.4446|-0.631374|-71.4511|
|1037|-9.36328|0.756332|-134.408|-46.4885|-0.63197|-71.5186|
|1038|-9.40979|0.7557|-134.479|-46.5322|-0.632565|-71.5859|
|1039|-9.45634|0.755067|-134.551|-46.5759|-0.633158|-71.6531|
|1040|-9.50294|0.754434|-134.622|-46.6195|-0.633751|-71.7201|
|1041|-9.54958|0.7538|-134.694|-46.6629|-0.634342|-71.787|
|1042|-9.59626|0.753165|-134.766|-46.7063|-0.634931|-71.8537|
|1043|-9.64299|0.75253|-134.838|-46.7496|-0.635519|-71.9203|
|1044|-9.68976|0.751894|-134.91|-46.7927|-0.636106|-71.9867|
|1045|-9.73658|0.751258|-134.982|-46.8358|-0.636691|-72.0529|
|1046|-9.78343|0.750621|-135.054|-46.8788|-0.637275|-72.119|
|1047|-9.83033|0.749983|-135.126|-46.9216|-0.637858|-72.185|
|1048|-9.87728|0.749345|-135.198|-46.9644|-0.638439|-72.2507|
|1049|-9.92426|0.748706|-135.271|-47.007|-0.639019|-72.3164|
|1050|-9.97129|0.748067|-135.343|-47.0496|-0.639598|-72.3818|
|1051|-10.0184|0.747427|-135.415|-47.092|-0.640175|-72.4471|
|1052|-10.0655|0.746787|-135.488|-47.1344|-0.640751|-72.5123|
|1053|-10.1126|0.746146|-135.56|-47.1766|-0.641325|-72.5773|
|1054|-10.1598|0.745504|-135.633|-47.2188|-0.641898|-72.6421|
|1055|-10.2071|0.744862|-135.706|-47.2608|-0.642469|-72.7068|
|1056|-10.2544|0.744219|-135.778|-47.3028|-0.64304|-72.7713|
|1057|-10.3017|0.743576|-135.851|-47.3446|-0.643608|-72.8357|
|1058|-10.349|0.742932|-135.924|-47.3863|-0.644176|-72.8999|
|1059|-10.3964|0.742287|-135.997|-47.428|-0.644742|-72.9639|
|1060|-10.4439|0.741642|-136.07|-47.4695|-0.645306|-73.0278|
|1061|-10.4914|0.740997|-136.143|-47.5109|-0.645869|-73.0916|
|1062|-10.5389|0.740351|-136.216|-47.5522|-0.646431|-73.1551|
|1063|-10.5865|0.739704|-136.289|-47.5934|-0.646991|-73.2185|
|1064|-10.6341|0.739057|-136.363|-47.6346|-0.64755|-73.2818|
|1065|-10.6818|0.738409|-136.436|-47.6756|-0.648107|-73.3448|
|1066|-10.7295|0.73776|-136.509|-47.7165|-0.648663|-73.4078|
|1067|-10.7772|0.737111|-136.583|-47.7572|-0.649218|-73.4705|
|1068|-10.825|0.736462|-136.656|-47.7979|-0.649771|-73.5331|
|1069|-10.8728|0.735812|-136.73|-47.8385|-0.650322|-73.5955|
|1070|-10.9206|0.735161|-136.803|-47.879|-0.650873|-73.6578|
|1071|-10.9685|0.73451|-136.877|-47.9194|-0.651421|-73.7199|
|1072|-11.0165|0.733858|-136.951|-47.9596|-0.651969|-73.7818|
|1073|-11.0645|0.733206|-137.025|-47.9998|-0.652515|-73.8436|
|1074|-11.1125|0.732553|-137.099|-48.0398|-0.653059|-73.9052|
|1075|-11.1605|0.7319|-137.173|-48.0797|-0.653602|-73.9667|
|1076|-11.2086|0.731246|-137.247|-48.1196|-0.654143|-74.0279|
|1077|-11.2568|0.730592|-137.321|-48.1593|-0.654683|-74.089|
|1078|-11.305|0.729937|-137.395|-48.1989|-0.655222|-74.15|
|1079|-11.3532|0.729281|-137.469|-48.2384|-0.655759|-74.2108|
|1080|-11.4014|0.728625|-137.543|-48.2778|-0.656295|-74.2714|
|1081|-11.4497|0.727969|-137.617|-48.3171|-0.656829|-74.3318|
|1082|-11.4981|0.727312|-137.692|-48.3563|-0.657361|-74.3921|
|1083|-11.5464|0.726654|-137.766|-48.3954|-0.657893|-74.4522|
|1084|-11.5949|0.725996|-137.841|-48.4343|-0.658422|-74.5122|
|1085|-11.6433|0.725337|-137.915|-48.4732|-0.658951|-74.5719|
|1086|-11.6918|0.724678|-137.99|-48.5119|-0.659477|-74.6316|
|1087|-11.7403|0.724018|-138.064|-48.5506|-0.660003|-74.691|
|1088|-11.7889|0.723358|-138.139|-48.5891|-0.660526|-74.7503|
|1089|-11.8375|0.722697|-138.214|-48.6275|-0.661048|-74.8094|
|1090|-11.8862|0.722036|-138.289|-48.6658|-0.661569|-74.8683|
|1091|-11.9349|0.721374|-138.364|-48.704|-0.662088|-74.9271|
|1092|-11.9836|0.720712|-138.439|-48.7421|-0.662606|-74.9856|
|1093|-12.0323|0.720049|-138.514|-48.7801|-0.663122|-75.0441|
|1094|-12.0811|0.719385|-138.589|-48.818|-0.663637|-75.1023|
|1095|-12.13|0.718722|-138.664|-48.8557|-0.66415|-75.1604|
|1096|-12.1788|0.718057|-138.739|-48.8933|-0.664662|-75.2183|
|1097|-12.2278|0.717392|-138.814|-48.9309|-0.665172|-75.276|
|1098|-12.2767|0.716727|-138.89|-48.9683|-0.665681|-75.3336|
|1099|-12.3257|0.716061|-138.965|-49.0056|-0.666188|-75.391|
|1100|-12.3747|0.715394|-139.04|-49.0428|-0.666694|-75.4482|
|1101|-12.4238|0.714727|-139.116|-49.0799|-0.667198|-75.5053|
|1102|-12.4729|0.71406|-139.191|-49.1168|-0.6677|-75.5621|
|1103|-12.522|0.713392|-139.267|-49.1537|-0.668201|-75.6188|
|1104|-12.5712|0.712724|-139.343|-49.1904|-0.668701|-75.6754|
|1105|-12.6204|0.712055|-139.418|-49.2271|-0.669199|-75.7317|
|1106|-12.6696|0.711385|-139.494|-49.2636|-0.669695|-75.7879|
|1107|-12.7189|0.710715|-139.57|-49.3|-0.67019|-75.8439|
