9.79744 0.788221 -99.1857
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|joint1_pos|joint2_pos|joint3_pos|joint1_vel|joint2_vel|joint3_vel|
|3491|-57.1901|0.0823015|-207.385|-85.4095|-0.900051|-137.955|199646|275899|108480|332047|409649|228426|
|3492|-57.2072|0.0821216|-207.413|-85.3051|-0.898951|-137.786|199712|275981|108526|331712|409237|228193|
|3493|-57.2242|0.081942|-207.44|-85.2007|-0.897851|-137.618|199778|276063|108571|331376|408825|227961|
|3494|-57.2412|0.0817625|-207.468|-85.0963|-0.896751|-137.449|199845|276145|108617|331040|408413|227728|
|3495|-57.2582|0.0815833|-207.495|-84.9919|-0.895651|-137.281|199911|276226|108663|330704|408001|227494|
|3496|-57.2752|0.0814042|-207.523|-84.8875|-0.894551|-137.112|199977|276308|108708|330367|407589|227261|
|3497|-57.2922|0.0812254|-207.55|-84.783|-0.89345|-136.943|200043|276389|108753|330030|407176|227028|
|3498|-57.3091|0.0810469|-207.578|-84.6786|-0.89235|-136.775|200109|276471|108799|329694|406763|226794|
|3499|-57.3261|0.0808685|-207.605|-84.5742|-0.891249|-136.606|200175|276552|108844|329357|406350|226560|
|3500|-57.343|0.0806904|-207.632|-84.4697|-0.890148|-136.437|200241|276633|108889|329019|405936|226326|
|3501|-57.3599|0.0805124|-207.659|-84.3652|-0.889047|-136.268|200306|276715|108935|328682|405522|226092|
|3502|-57.3767|0.0803347|-207.687|-84.2608|-0.887946|-136.1|200372|276796|108980|328344|405109|225858|
|3503|-57.3936|0.0801573|-207.714|-84.1563|-0.886845|-135.931|200438|276877|109025|328006|404694|225623|
|3504|-57.4104|0.07998|-207.741|-84.0518|-0.885744|-135.762|200503|276958|109070|327668|404280|225388|
|3505|-57.4272|0.079803|-207.768|-83.9473|-0.884643|-135.593|200569|277038|109115|327329|403865|225154|
|3506|-57.444|0.0796262|-207.795|-83.8428|-0.883541|-135.424|200634|277119|109160|326991|403451|224918|
|3507|-57.4607|0.0794496|-207.822|-83.7382|-0.88244|-135.256|200700|277200|109205|326652|403035|224683|
|3508|-57.4775|0.0792732|-207.849|-83.6337|-0.881338|-135.087|200765|277280|109250|326313|402620|224448|
|3509|-57.4942|0.079097|-207.876|-83.5292|-0.880237|-134.918|200830|277361|109295|325974|402205|224212|
|3510|-57.5109|0.0789211|-207.903|-83.4246|-0.879135|-134.749|200895|277441|109340|325634|401789|223977|
|3511|-57.5275|0.0787454|-207.93|-83.3201|-0.878033|-134.58|200960|277521|109385|325295|401373|223741|
|3512|-57.5442|0.0785699|-207.957|-83.2155|-0.876931|-134.411|201025|277602|109429|324955|400957|223505|
|3513|-57.5608|0.0783946|-207.984|-83.1109|-0.875829|-134.242|201090|277682|109474|324615|400540|223269|
|3514|-57.5774|0.0782195|-208.011|-83.0063|-0.874727|-134.074|201155|277762|109519|324274|400124|223032|
|3515|-57.594|0.0780447|-208.038|-82.9018|-0.873625|-133.905|201220|277842|109563|323934|399707|222796|
|3516|-57.6106|0.0778701|-208.064|-82.7972|-0.872523|-133.736|201285|277922|109608|323593|399290|222559|
|3517|-57.6271|0.0776957|-208.091|-82.6926|-0.871421|-133.567|201349|278002|109652|323252|398872|222322|
|3518|-57.6437|0.0775215|-208.118|-82.588|-0.870318|-133.398|201414|278081|109697|322911|398455|222085|
|3519|-57.6602|0.0773476|-208.145|-82.4833|-0.869216|-133.229|201479|278161|109741|322570|398037|221848|
|3520|-57.6767|0.0771738|-208.171|-82.3787|-0.868113|-133.06|201543|278241|109785|322228|397619|221611|
|3521|-57.6931|0.0770003|-208.198|-82.2741|-0.867011|-132.891|201608|278320|109830|321886|397201|221373|
|3522|-57.7096|0.076827|-208.224|-82.1695|-0.865908|-132.722|201672|278399|109874|321544|396782|221136|
|3523|-57.726|0.076654|-208.251|-82.0648|-0.864806|-132.553|201736|278479|109918|321202|396364|220898|
|3524|-57.7424|0.0764811|-208.277|-81.9602|-0.863703|-132.384|201800|278558|109962|320860|395945|220660|
|3525|-57.7588|0.0763085|-208.304|-81.8556|-0.8626|-132.215|201864|278637|110006|320517|395526|220422|
|3526|-57.7751|0.0761361|-208.33|-81.7509|-0.861497|-132.046|201929|278716|110050|320174|395106|220184|
|3527|-57.7915|0.0759639|-208.357|-81.6462|-0.860394|-131.877|201993|278795|110094|319831|394687|219945|
|3528|-57.8078|0.0757919|-208.383|-81.5416|-0.859291|-131.708|202056|278874|110138|319488|394267|219707|
|3529|-57.8241|0.0756202|-208.409|-81.4369|-0.858188|-131.539|202120|278953|110182|319145|393847|219468|
|3530|-57.8404|0.0754486|-208.436|-81.3322|-0.857085|-131.369|202184|279032|110226|318801|393427|219229|
|3531|-57.8566|0.0752773|-208.462|-81.2276|-0.855982|-131.2|202248|279110|110270|318457|393007|218990|
|3532|-57.8729|0.0751062|-208.488|-81.1229|-0.854879|-131.031|202312|279189|110314|318113|392586|218751|
|3533|-57.8891|0.0749354|-208.514|-81.0182|-0.853776|-130.862|202375|279267|110357|317769|392165|218511|
|3534|-57.9053|0.0747647|-208.54|-80.9135|-0.852673|-130.693|202439|279346|110401|317425|391744|218272|
|3535|-57.9214|0.0745943|-208.567|-80.8088|-0.85157|-130.524|202502|279424|110445|317080|391323|218032|
|3536|-57.9376|0.0744241|-208.593|-80.7041|-0.850466|-130.355|202565|279502|110488|316735|390901|217792|
|3537|-57.9537|0.0742541|-208.619|-80.5994|-0.849363|-130.186|202629|279580|110532|316390|390480|217552|
|3538|-57.9698|0.0740844|-208.645|-80.4947|-0.84826|-130.017|202692|279658|110575|316045|390058|217312|
|3539|-57.9859|0.0739148|-208.671|-80.39|-0.847156|-129.848|202755|279736|110619|315700|389635|217072|
|3540|-58.002|0.0737455|-208.697|-80.2853|-0.846053|-129.678|202818|279814|110662|315354|389213|216832|
|3541|-58.018|0.0735764|-208.723|-80.1806|-0.84495|-129.509|202881|279892|110706|315009|388791|216591|
|3542|-58.0341|0.0734075|-208.748|-80.0759|-0.843846|-129.34|202944|279970|110749|314663|388368|216350|
|3543|-58.0501|0.0732389|-208.774|-79.9712|-0.842743|-129.171|203007|280047|110792|314316|387945|216109|
|3544|-58.0661|0.0730704|-208.8|-79.8665|-0.841639|-129.002|203070|280125|110835|313970|387522|215868|
|3545|-58.082|0.0729022|-208.826|-79.7618|-0.840536|-128.833|203133|280202|110878|313623|387098|215627|
|3546|-58.098|0.0727342|-208.852|-79.6571|-0.839432|-128.664|203195|280280|110922|313277|386675|215386|
|3547|-58.1139|0.0725664|-208.877|-79.5524|-0.838329|-128.495|203258|280357|110965|312930|386251|215145|
|3548|-58.1298|0.0723989|-208.903|-79.4476|-0.837225|-128.325|203321|280434|111008|312583|385827|214903|
|3549|-58.1457|0.0722315|-208.929|-79.3429|-0.836122|-128.156|203383|280511|111051|312235|385402|214661|
|3550|-58.1615|0.0720644|-208.954|-79.2382|-0.835018|-127.987|203446|280588|111093|311888|384978|214419|
|3551|-58.1774|0.0718975|-208.98|-79.1335|-0.833915|-127.818|203508|280665|111136|311540|384553|214177|
|3552|-58.1932|0.0717309|-209.005|-79.0288|-0.832811|-127.649|203570|280742|111179|311192|384128|213935|
|3553|-58.209|0.0715644|-209.031|-78.924|-0.831708|-127.48|203632|280819|111222|310844|383703|213693|
|3554|-58.2247|0.0713982|-209.056|-78.8193|-0.830604|-127.311|203695|280896|111265|310496|383278|213450|
|3555|-58.2405|0.0712322|-209.082|-78.7146|-0.8295|-127.141|203757|280972|111307|310147|382853|213208|
|3556|-58.2562|0.0710664|-209.107|-78.6099|-0.828397|-126.972|203819|281049|111350|309799|382427|212965|
|3557|-58.2719|0.0709008|-209.133|-78.5052|-0.827293|-126.803|203880|281125|111392|309450|382001|212722|
|3558|-58.2876|0.0707355|-209.158|-78.4004|-0.82619|-126.634|203942|281202|111435|309101|381575|212479|
|3559|-58.3033|0.0705703|-209.183|-78.2957|-0.825086|-126.465|204004|281278|111477|308752|381149|212236|
|3560|-58.3189|0.0704054|-209.209|-78.191|-0.823983|-126.296|204066|281354|111520|308402|380722|211993|
|3561|-58.3346|0.0702407|-209.234|-78.0863|-0.822879|-126.127|204128|281430|111562|308053|380295|211749|
|3562|-58.3502|0.0700763|-209.259|-77.9816|-0.821776|-125.957|204189|281506|111605|307703|379868|211506|
|3563|-58.3658|0.069912|-209.284|-77.8769|-0.820672|-125.788|204251|281582|111647|307353|379441|211262|
|3564|-58.3813|0.069748|-209.309|-77.7722|-0.819569|-125.619|204312|281658|111689|307003|379014|211018|
|3565|-58.3969|0.0695842|-209.335|-77.6675|-0.818466|-125.45|204373|281734|111731|306653|378586|210774|
|3566|-58.4124|0.0694206|-209.36|-77.5628|-0.817362|-125.281|204435|281809|111773|306302|378159|210530|
|3567|-58.4279|0.0692573|-209.385|-77.4581|-0.816259|-125.112|204496|281885|111815|305952|377731|210286|
|3568|-58.4434|0.0690941|-209.41|-77.3534|-0.815156|-124.943|204557|281961|111858|305601|377303|210042|
|3569|-58.4588|0.0689312|-209.435|-77.2487|-0.814052|-124.774|204618|282036|111900|305250|376874|209797|
|3570|-58.4743|0.0687685|-209.46|-77.144|-0.812949|-124.604|204679|282111|111941|304899|376446|209552|
|3571|-58.4897|0.068606|-209.484|-77.0393|-0.811846|-124.435|204740|282187|111983|304547|376017|209308|
|3572|-58.5051|0.0684437|-209.509|-76.9346|-0.810742|-124.266|204801|282262|112025|304196|375588|209063|
|3573|-58.5205|0.0682817|-209.534|-76.8299|-0.809639|-124.097|204862|282337|112067|303844|375159|208818|
|3574|-58.5358|0.0681199|-209.559|-76.7252|-0.808536|-123.928|204923|282412|112109|303492|374730|208573|
|3575|-58.5512|0.0679583|-209.584|-76.6205|-0.807433|-123.759|204983|282487|112150|303140|374300|208327|
|3576|-58.5665|0.0677969|-209.608|-76.5159|-0.80633|-123.59|205044|282562|112192|302788|373871|208082|
|3577|-58.5818|0.0676358|-209.633|-76.4112|-0.805227|-123.421|205104|282636|112234|302435|373441|207836|
|3578|-58.597|0.0674748|-209.658|-76.3065|-0.804124|-123.252|205165|282711|112275|302083|373011|207591|
|3579|-58.6123|0.0673141|-209.682|-76.2019|-0.803021|-123.083|205225|282785|112317|301730|372581|207345|
|3580|-58.6275|0.0671536|-209.707|-76.0972|-0.801918|-122.914|205285|282860|112358|301377|372150|207099|
|3581|-58.6427|0.0669933|-209.732|-75.9926|-0.800816|-122.745|205346|282934|112399|301024|371719|206853|
|3582|-58.6579|0.0668333|-209.756|-75.8879|-0.799713|-122.576|205406|283009|112441|300671|371289|206607|
|3583|-58.6731|0.0666735|-209.781|-75.7833|-0.79861|-122.407|205466|283083|112482|300317|370858|206360|
|3584|-58.6882|0.0665139|-209.805|-75.6787|-0.797507|-122.238|205526|283157|112523|299964|370426|206114|
|3585|-58.7034|0.0663545|-209.83|-75.574|-0.796405|-122.069|205586|283231|112565|299610|369995|205867|
|3586|-58.7185|0.0661953|-209.854|-75.4694|-0.795302|-121.9|205646|283305|112606|299256|369563|205621|
|3587|-58.7335|0.0660363|-209.878|-75.3648|-0.7942|-121.731|205706|283379|112647|298902|369132|205374|
|3588|-58.7486|0.0658776|-209.903|-75.2602|-0.793098|-121.562|205765|283453|112688|298548|368700|205127|
|3589|-58.7637|0.0657191|-209.927|-75.1556|-0.791995|-121.393|205825|283526|112729|298193|368268|204880|
|3590|-58.7787|0.0655608|-209.951|-75.051|-0.790893|-121.224|205885|283600|112770|297839|367835|204633|
|3591|-58.7937|0.0654027|-209.975|-74.9464|-0.789791|-121.055|205944|283673|112811|297484|367403|204385|
|3592|-58.8087|0.0652449|-210|-74.8418|-0.788689|-120.886|206004|283747|112852|297129|366970|204138|
|3593|-58.8236|0.0650873|-210.024|-74.7372|-0.787587|-120.717|206063|283820|112892|296774|366537|203890|
|3594|-58.8385|0.0649299|-210.048|-74.6327|-0.786485|-120.548|206122|283893|112933|296419|366104|203643|
|3595|-58.8535|0.0647727|-210.072|-74.5281|-0.785383|-120.379|206182|283967|112974|296063|365671|203395|
|3596|-58.8684|0.0646157|-210.096|-74.4236|-0.784281|-120.21|206241|284040|113015|295708|365237|203147|
|3597|-58.8832|0.064459|-210.12|-74.319|-0.78318|-120.042|206300|284113|113055|295352|364804|202899|
|3598|-58.8981|0.0643024|-210.144|-74.2145|-0.782078|-119.873|206359|284186|113096|294996|364370|202651|
|3599|-58.9129|0.0641461|-210.168|-74.11|-0.780976|-119.704|206418|284259|113136|294640|363936|202403|
|3600|-58.9277|0.06399|-210.192|-74.0054|-0.779875|-119.535|206477|284331|113177|294284|363502|202154|
|3601|-58.9425|0.0638342|-210.216|-73.9009|-0.778774|-119.366|206536|284404|113217|293927|363067|201906|
|3602|-58.9573|0.0636785|-210.24|-73.7964|-0.777672|-119.197|206594|284476|113257|293571|362633|201657|
|3603|-58.972|0.0635231|-210.264|-73.6919|-0.776571|-119.029|206653|284549|113298|293214|362198|201409|
|3604|-58.9868|0.0633679|-210.287|-73.5875|-0.77547|-118.86|206712|284621|113338|292857|361763|201160|
|3605|-59.0015|0.0632129|-210.311|-73.483|-0.774369|-118.691|206770|284694|113378|292500|361328|200911|
|3606|-59.0162|0.0630582|-210.335|-73.3785|-0.773268|-118.522|206829|284766|113418|292143|360893|200662|
|3607|-59.0308|0.0629036|-210.358|-73.2741|-0.772168|-118.354|206887|284838|113458|291786|360458|200413|
|3608|-59.0455|0.0627493|-210.382|-73.1696|-0.771067|-118.185|206945|284910|113498|291428|360022|200164|
|3609|-59.0601|0.0625952|-210.406|-73.0652|-0.769966|-118.016|207004|284982|113538|291071|359586|199914|
|3610|-59.0747|0.0624413|-210.429|-72.9608|-0.768866|-117.848|207062|285054|113578|290713|359150|199665|
|3611|-59.0893|0.0622876|-210.453|-72.8563|-0.767766|-117.679|207120|285126|113618|290355|358714|199415|
|3612|-59.1038|0.0621342|-210.476|-72.7519|-0.766666|-117.51|207178|285197|113658|289997|358278|199166|
|3613|-59.1184|0.061981|-210.5|-72.6476|-0.765565|-117.342|207236|285269|113698|289639|357842|198916|
|3614|-59.1329|0.061828|-210.523|-72.5432|-0.764465|-117.173|207294|285341|113738|289281|357405|198666|
|3615|-59.1474|0.0616752|-210.547|-72.4388|-0.763366|-117.005|207352|285412|113777|288922|356968|198416|
|3616|-59.1619|0.0615226|-210.57|-72.3344|-0.762266|-116.836|207409|285483|113817|288564|356531|198166|
|3617|-59.1763|0.0613703|-210.593|-72.2301|-0.761166|-116.668|207467|285555|113857|288205|356094|197916|
|3618|-59.1908|0.0612182|-210.617|-72.1258|-0.760067|-116.499|207525|285626|113896|287846|355657|197665|
|3619|-59.2052|0.0610663|-210.64|-72.0214|-0.758967|-116.33|207582|285697|113936|287487|355219|197415|
|3620|-59.2196|0.0609146|-210.663|-71.9171|-0.757868|-116.162|207640|285768|113975|287128|354782|197164|
|3621|-59.2339|0.0607631|-210.687|-71.8128|-0.756769|-115.994|207697|285839|114015|286768|354344|196914|
|3622|-59.2483|0.0606119|-210.71|-71.7086|-0.75567|-115.825|207754|285910|114054|286409|353906|196663|
|3623|-59.2626|0.0604608|-210.733|-71.6043|-0.754571|-115.657|207812|285980|114093|286049|353468|196412|
|3624|-59.2769|0.06031|-210.756|-71.5|-0.753473|-115.488|207869|286051|114133|285689|353030|196161|
|3625|-59.2912|0.0601595|-210.779|-71.3958|-0.752374|-115.32|207926|286122|114172|285329|352591|195910|
|3626|-59.3055|0.0600091|-210.802|-71.2915|-0.751276|-115.152|207983|286192|114211|284969|352153|195659|
|3627|-59.3197|0.0598589|-210.825|-71.1873|-0.750177|-114.983|208040|286262|114250|284609|351714|195408|
|3628|-59.334|0.059709|-210.848|-71.0831|-0.749079|-114.815|208097|286333|114289|284249|351275|195157|
|3629|-59.3482|0.0595593|-210.871|-70.9789|-0.747981|-114.647|208154|286403|114328|283888|350836|194905|
|3630|-59.3624|0.0594098|-210.894|-70.8747|-0.746883|-114.478|208210|286473|114367|283528|350397|194654|
|3631|-59.3765|0.0592606|-210.917|-70.7706|-0.745786|-114.31|208267|286543|114406|283167|349957|194402|
|3632|-59.3907|0.0591115|-210.94|-70.6664|-0.744688|-114.142|208324|286613|114445|282806|349518|194150|
|3633|-59.4048|0.0589627|-210.963|-70.5623|-0.743591|-113.974|208380|286683|114484|282445|349078|193899|
|3634|-59.4189|0.0588141|-210.985|-70.4582|-0.742494|-113.805|208437|286753|114522|282084|348638|193647|
|3635|-59.433|0.0586657|-211.008|-70.3541|-0.741397|-113.637|208493|286822|114561|281722|348198|193395|
|3636|-59.447|0.0585175|-211.031|-70.25|-0.7403|-113.469|208549|286892|114600|281361|347758|193143|
|3637|-59.4611|0.0583696|-211.053|-70.1459|-0.739203|-113.301|208605|286961|114638|280999|347318|192890|
|3638|-59.4751|0.0582218|-211.076|-70.0419|-0.738106|-113.133|208662|287031|114677|280638|346877|192638|
|3639|-59.4891|0.0580743|-211.099|-69.9378|-0.73701|-112.965|208718|287100|114715|280276|346436|192386|
|3640|-59.5031|0.057927|-211.121|-69.8338|-0.735914|-112.797|208774|287169|114754|279914|345996|192133|
|3641|-59.517|0.05778|-211.144|-69.7298|-0.734818|-112.629|208830|287239|114792|279552|345555|191881|
|3642|-59.531|0.0576331|-211.166|-69.6258|-0.733722|-112.461|208886|287308|114831|279190|345114|191628|
|3643|-59.5449|0.0574865|-211.189|-69.5218|-0.732626|-112.293|208941|287377|114869|278827|344672|191375|
|3644|-59.5588|0.0573401|-211.211|-69.4178|-0.73153|-112.125|208997|287446|114907|278465|344231|191123|
|3645|-59.5726|0.0571939|-211.234|-69.3139|-0.730435|-111.957|209053|287514|114945|278102|343789|190870|
|3646|-59.5865|0.0570479|-211.256|-69.21|-0.72934|-111.789|209108|287583|114984|277740|343348|190617|
|3647|-59.6003|0.0569021|-211.278|-69.106|-0.728245|-111.621|209164|287652|115022|277377|342906|190364|
|3648|-59.6141|0.0567566|-211.301|-69.0022|-0.72715|-111.454|209219|287720|115060|277014|342464|190111|
|3649|-59.6279|0.0566113|-211.323|-68.8983|-0.726055|-111.286|209275|287789|115098|276651|342022|189857|
|3650|-59.6417|0.0564662|-211.345|-68.7944|-0.724961|-111.118|209330|287857|115136|276288|341579|189604|
|3651|-59.6554|0.0563213|-211.367|-68.6906|-0.723867|-110.95|209385|287925|115174|275924|341137|189351|
|3652|-59.6692|0.0561766|-211.39|-68.5868|-0.722772|-110.783|209440|287993|115211|275561|340694|189097|
|3653|-59.6829|0.0560322|-211.412|-68.4829|-0.721679|-110.615|209495|288062|115249|275197|340252|188844|
|3654|-59.6966|0.0558879|-211.434|-68.3792|-0.720585|-110.447|209550|288130|115287|274834|339809|188590|
|3655|-59.7102|0.0557439|-211.456|-68.2754|-0.719491|-110.28|209605|288197|115325|274470|339366|188336|
|3656|-59.7239|0.0556001|-211.478|-68.1716|-0.718398|-110.112|209660|288265|115362|274106|338923|188082|
|3657|-59.7375|0.0554566|-211.5|-68.0679|-0.717305|-109.945|209715|288333|115400|273742|338479|187829|
|3658|-59.7511|0.0553132|-211.522|-67.9642|-0.716212|-109.777|209770|288401|115437|273378|338036|187575|
|3659|-59.7647|0.0551701|-211.544|-67.8605|-0.715119|-109.61|209824|288468|115475|273014|337592|187321|
|3660|-59.7783|0.0550272|-211.566|-67.7568|-0.714027|-109.442|209879|288536|115512|272649|337149|187066|
|3661|-59.7918|0.0548845|-211.588|-67.6532|-0.712934|-109.275|209933|288603|115550|272285|336705|186812|
|3662|-59.8053|0.054742|-211.609|-67.5496|-0.711842|-109.107|209988|288670|115587|271920|336261|186558|
|3663|-59.8188|0.0545997|-211.631|-67.4459|-0.71075|-108.94|210042|288738|115624|271555|335817|186304|
|3664|-59.8323|0.0544577|-211.653|-67.3424|-0.709659|-108.773|210096|288805|115662|271191|335372|186049|
|3665|-59.8458|0.0543159|-211.675|-67.2388|-0.708567|-108.605|210151|288872|115699|270826|334928|185795|
|3666|-59.8592|0.0541743|-211.696|-67.1352|-0.707476|-108.438|210205|288939|115736|270461|334484|185540|
|3667|-59.8726|0.0540329|-211.718|-67.0317|-0.706385|-108.271|210259|289006|115773|270095|334039|185285|
|3668|-59.886|0.0538917|-211.74|-66.9282|-0.705294|-108.104|210313|289072|115810|269730|333594|185031|
|3669|-59.8994|0.0537508|-211.761|-66.8247|-0.704204|-107.937|210367|289139|115847|269365|333149|184776|
|3670|-59.9127|0.05361|-211.783|-66.7212|-0.703113|-107.769|210421|289206|115884|268999|332704|184521|
|3671|-59.9261|0.0534695|-211.804|-66.6178|-0.702023|-107.602|210474|289272|115921|268634|332259|184266|
|3672|-59.9394|0.0533292|-211.826|-66.5144|-0.700933|-107.435|210528|289338|115958|268268|331814|184011|
|3673|-59.9527|0.0531891|-211.847|-66.411|-0.699844|-107.268|210582|289405|115994|267902|331368|183756|
|3674|-59.9659|0.0530493|-211.869|-66.3076|-0.698754|-107.101|210635|289471|116031|267536|330923|183501|
|3675|-59.9792|0.0529096|-211.89|-66.2042|-0.697665|-106.934|210689|289537|116068|267170|330477|183246|
|3676|-59.9924|0.0527702|-211.912|-66.1009|-0.696576|-106.767|210742|289603|116104|266804|330031|182990|
|3677|-60.0056|0.052631|-211.933|-65.9976|-0.695488|-106.601|210795|289669|116141|266438|329585|182735|
|3678|-60.0188|0.052492|-211.954|-65.8943|-0.694399|-106.434|210849|289735|116177|266072|329139|182480|
|3679|-60.032|0.0523533|-211.976|-65.791|-0.693311|-106.267|210902|289801|116214|265705|328693|182224|
|3680|-60.0451|0.0522147|-211.997|-65.6878|-0.692223|-106.1|210955|289867|116250|265339|328247|181969|
|3681|-60.0583|0.0520764|-212.018|-65.5846|-0.691135|-105.933|211008|289932|116287|264972|327800|181713|
|3682|-60.0714|0.0519382|-212.039|-65.4814|-0.690048|-105.767|211061|289998|116323|264606|327354|181457|
|3683|-60.0845|0.0518003|-212.06|-65.3782|-0.68896|-105.6|211114|290063|116359|264239|326907|181202|
|3684|-60.0975|0.0516627|-212.081|-65.275|-0.687873|-105.434|211167|290128|116396|263872|326460|180946|
|3685|-60.1106|0.0515252|-212.102|-65.1719|-0.686787|-105.267|211219|290194|116432|263505|326014|180690|
|3686|-60.1236|0.051388|-212.124|-65.0688|-0.6857|-105.1|211272|290259|116468|263138|325567|180434|
|3687|-60.1366|0.0512509|-212.145|-64.9657|-0.684614|-104.934|211325|290324|116504|262771|325119|180178|
|3688|-60.1496|0.0511141|-212.166|-64.8627|-0.683528|-104.768|211377|290389|116540|262403|324672|179922|
|3689|-60.1625|0.0509775|-212.186|-64.7597|-0.682442|-104.601|211429|290454|116576|262036|324225|179666|
|3690|-60.1755|0.0508411|-212.207|-64.6567|-0.681357|-104.435|211482|290519|116612|261669|323777|179410|
|3691|-60.1884|0.050705|-212.228|-64.5537|-0.680272|-104.268|211534|290583|116648|261301|323330|179154|
|3692|-60.2013|0.050569|-212.249|-64.4507|-0.679187|-104.102|211586|290648|116683|260934|322882|178897|
|3693|-60.2142|0.0504333|-212.27|-64.3478|-0.678102|-103.936|211639|290712|116719|260566|322434|178641|
|3694|-60.227|0.0502978|-212.291|-64.2449|-0.677018|-103.77|211691|290777|116755|260198|321986|178385|
|3695|-60.2399|0.0501625|-212.311|-64.142|-0.675934|-103.603|211743|290841|116791|259830|321538|178128|
|3696|-60.2527|0.0500274|-212.332|-64.0392|-0.67485|-103.437|211795|290905|116826|259462|321090|177872|
|3697|-60.2655|0.0498925|-212.353|-63.9364|-0.673766|-103.271|211846|290970|116862|259094|320642|177615|
|3698|-60.2783|0.0497579|-212.373|-63.8336|-0.672683|-103.105|211898|291034|116897|258726|320194|177359|
|3699|-60.291|0.0496235|-212.394|-63.7308|-0.6716|-102.939|211950|291098|116933|258358|319745|177102|
|3700|-60.3038|0.0494893|-212.415|-63.628|-0.670517|-102.773|212002|291162|116968|257990|319297|176845|
|3701|-60.3165|0.0493553|-212.435|-63.5253|-0.669435|-102.607|212053|291225|117003|257621|318848|176588|
|3702|-60.3292|0.0492215|-212.456|-63.4226|-0.668353|-102.442|212105|291289|117039|257253|318399|176332|
|3703|-60.3419|0.0490879|-212.476|-63.32|-0.667271|-102.276|212156|291353|117074|256884|317950|176075|
|3704|-60.3545|0.0489546|-212.497|-63.2174|-0.666189|-102.11|212207|291416|117109|256516|317501|175818|
|3705|-60.3671|0.0488214|-212.517|-63.1147|-0.665108|-101.944|212259|291480|117144|256147|317052|175561|
|3706|-60.3798|0.0486885|-212.537|-63.0122|-0.664027|-101.779|212310|291543|117179|255778|316603|175304|
|3707|-60.3923|0.0485558|-212.558|-62.9096|-0.662946|-101.613|212361|291606|117214|255409|316154|175047|
|3708|-60.4049|0.0484234|-212.578|-62.8071|-0.661866|-101.447|212412|291670|117249|255040|315704|174790|
|3709|-60.4175|0.0482911|-212.598|-62.7046|-0.660786|-101.282|212463|291733|117284|254671|315255|174533|
|3710|-60.43|0.048159|-212.618|-62.6021|-0.659706|-101.116|212514|291796|117319|254302|314805|174275|
|3711|-60.4425|0.0480272|-212.639|-62.4997|-0.658627|-100.951|212565|291859|117354|253933|314356|174018|
|3712|-60.455|0.0478956|-212.659|-62.3973|-0.657547|-100.785|212615|291921|117389|253564|313906|173761|
|3713|-60.4675|0.0477642|-212.679|-62.2949|-0.656469|-100.62|212666|291984|117423|253195|313456|173504|
|3714|-60.4799|0.047633|-212.699|-62.1926|-0.65539|-100.455|212717|292047|117458|252825|313006|173246|
|3715|-60.4923|0.047502|-212.719|-62.0902|-0.654312|-100.289|212767|292109|117493|252456|312556|172989|
|3716|-60.5048|0.0473713|-212.739|-61.988|-0.653234|-100.124|212818|292172|117527|252086|312106|172731|
|3717|-60.5171|0.0472407|-212.759|-61.8857|-0.652156|-99.959|212868|292234|117562|251717|311656|172474|
|3718|-60.5295|0.0471104|-212.779|-61.7835|-0.651079|-99.7939|212918|292297|117596|251347|311205|172216|
|3719|-60.5419|0.0469803|-212.799|-61.6813|-0.650002|-99.6288|212969|292359|117631|250977|310755|171959|
|3720|-60.5542|0.0468504|-212.819|-61.5791|-0.648925|-99.4638|213019|292421|117665|250608|310304|171701|
|3721|-60.5665|0.0467207|-212.839|-61.477|-0.647849|-99.2988|213069|292483|117699|250238|309854|171444|
|3722|-60.5788|0.0465913|-212.859|-61.3749|-0.646773|-99.1339|213119|292545|117734|249868|309403|171186|
|3723|-60.591|0.046462|-212.879|-61.2728|-0.645697|-98.969|213169|292607|117768|249498|308952|170928|
|3724|-60.6033|0.046333|-212.898|-61.1707|-0.644622|-98.8042|213219|292668|117802|249128|308502|170670|
|3725|-60.6155|0.0462042|-212.918|-61.0687|-0.643547|-98.6394|213268|292730|117836|248758|308051|170413|
|3726|-60.6277|0.0460756|-212.938|-60.9667|-0.642472|-98.4747|213318|292792|117870|248388|307600|170155|
|3727|-60.6399|0.0459472|-212.957|-60.8648|-0.641398|-98.31|213368|292853|117904|248018|307149|169897|
|3728|-60.6521|0.045819|-212.977|-60.7629|-0.640324|-98.1454|213417|292914|117938|247647|306697|169639|
|3729|-60.6642|0.0456911|-212.997|-60.661|-0.63925|-97.9808|213467|292976|117972|247277|306246|169381|
|3730|-60.6763|0.0455633|-213.016|-60.5591|-0.638177|-97.8163|213516|293037|118006|246907|305795|169123|
|3731|-60.6884|0.0454358|-213.036|-60.4573|-0.637104|-97.6518|213566|293098|118040|246536|305344|168865|
|3732|-60.7005|0.0453085|-213.055|-60.3555|-0.636031|-97.4874|213615|293159|118073|246166|304892|168607|
|3733|-60.7126|0.0451814|-213.075|-60.2538|-0.634959|-97.3231|213664|293220|118107|245795|304440|168349|
|3734|-60.7246|0.0450545|-213.094|-60.152|-0.633887|-97.1588|213713|293281|118141|245425|303989|168091|
|3735|-60.7366|0.0449278|-213.114|-60.0503|-0.632815|-96.9945|213762|293342|118174|245054|303537|167833|
