-65 0.000164428 -220
|Index|TCPP|TCVP|
|12315|52.6202|55.5698|
|12316|52.6313|55.5388|
|12317|52.6424|55.5078|
|12318|52.6535|55.4768|
|12319|52.6646|55.4458|
|12320|52.6757|55.4149|
|12321|52.6867|55.3839|
|12322|52.6978|55.3529|
|12323|52.7089|55.3219|
|12324|52.7199|55.2908|
|12325|52.731|55.2598|
|12326|52.742|55.2288|
|12327|52.7531|55.1978|
|12328|52.7641|55.1668|
|12329|52.7751|55.1358|
|12330|52.7862|55.1048|
|12331|52.7972|55.0737|
|12332|52.8082|55.0427|
|12333|52.8192|55.0117|
|12334|52.8302|54.9807|
|12335|52.8412|54.9496|
|12336|52.8522|54.9186|
|12337|52.8632|54.8875|
|12338|52.8741|54.8565|
|12339|52.8851|54.8255|
|12340|52.8961|54.7944|
|12341|52.907|54.7634|
|12342|52.918|54.7323|
|12343|52.9289|54.7013|
|12344|52.9399|54.6702|
|12345|52.9508|54.6392|
|12346|52.9617|54.6081|
|12347|52.9726|54.577|
|12348|52.9835|54.546|
|12349|52.9944|54.5149|
|12350|53.0053|54.4839|
|12351|53.0162|54.4528|
|12352|53.0271|54.4217|
|12353|53.038|54.3906|
|12354|53.0489|54.3596|
|12355|53.0598|54.3285|
|12356|53.0706|54.2974|
|12357|53.0815|54.2663|
|12358|53.0923|54.2352|
|12359|53.1032|54.2042|
|12360|53.114|54.1731|
|12361|53.1248|54.142|
|12362|53.1357|54.1109|
|12363|53.1465|54.0798|
|12364|53.1573|54.0487|
|12365|53.1681|54.0176|
|12366|53.1789|53.9865|
|12367|53.1897|53.9554|
|12368|53.2005|53.9243|
|12369|53.2113|53.8932|
|12370|53.222|53.8621|
|12371|53.2328|53.831|
|12372|53.2436|53.7999|
|12373|53.2543|53.7687|
|12374|53.2651|53.7376|
|12375|53.2758|53.7065|
|12376|53.2866|53.6754|
|12377|53.2973|53.6443|
|12378|53.308|53.6132|
|12379|53.3187|53.582|
|12380|53.3295|53.5509|
|12381|53.3402|53.5198|
|12382|53.3509|53.4887|
|12383|53.3616|53.4575|
|12384|53.3722|53.4264|
|12385|53.3829|53.3953|
|12386|53.3936|53.3641|
|12387|53.4043|53.333|
|12388|53.4149|53.3018|
|12389|53.4256|53.2707|
|12390|53.4362|53.2396|
|12391|53.4469|53.2084|
|12392|53.4575|53.1773|
|12393|53.4682|53.1461|
|12394|53.4788|53.115|
|12395|53.4894|53.0838|
|12396|53.5|53.0527|
|12397|53.5106|53.0215|
|12398|53.5212|52.9904|
|12399|53.5318|52.9592|
|12400|53.5424|52.9281|
|12401|53.553|52.8969|
|12402|53.5636|52.8657|
|12403|53.5741|52.8346|
|12404|53.5847|52.8034|
|12405|53.5953|52.7723|
|12406|53.6058|52.7411|
|12407|53.6164|52.7099|
|12408|53.6269|52.6788|
|12409|53.6374|52.6476|
|12410|53.648|52.6164|
|12411|53.6585|52.5853|
|12412|53.669|52.5541|
|12413|53.6795|52.5229|
|12414|53.69|52.4917|
|12415|53.7005|52.4606|
|12416|53.711|52.4294|
|12417|53.7215|52.3982|
|12418|53.7319|52.367|
|12419|53.7424|52.3358|
|12420|53.7529|52.3047|
|12421|53.7633|52.2735|
|12422|53.7738|52.2423|
|12423|53.7842|52.2111|
|12424|53.7947|52.1799|
|12425|53.8051|52.1487|
|12426|53.8155|52.1175|
|12427|53.826|52.0864|
|12428|53.8364|52.0552|
|12429|53.8468|52.024|
|12430|53.8572|51.9928|
|12431|53.8676|51.9616|
|12432|53.878|51.9304|
|12433|53.8883|51.8992|
|12434|53.8987|51.868|
|12435|53.9091|51.8368|
|12436|53.9195|51.8056|
|12437|53.9298|51.7744|
|12438|53.9402|51.7432|
|12439|53.9505|51.712|
|12440|53.9608|51.6808|
|12441|53.9712|51.6496|
|12442|53.9815|51.6184|
|12443|53.9918|51.5872|
|12444|54.0021|51.556|
|12445|54.0125|51.5248|
|12446|54.0228|51.4936|
|12447|54.033|51.4624|
|12448|54.0433|51.4312|
|12449|54.0536|51.4|
|12450|54.0639|51.3688|
|12451|54.0742|51.3375|
|12452|54.0844|51.3063|
|12453|54.0947|51.2751|
|12454|54.1049|51.2439|
|12455|54.1152|51.2127|
|12456|54.1254|51.1815|
|12457|54.1357|51.1503|
|12458|54.1459|51.1191|
|12459|54.1561|51.0878|
|12460|54.1663|51.0566|
|12461|54.1765|51.0254|
|12462|54.1867|50.9942|
|12463|54.1969|50.963|
|12464|54.2071|50.9318|
|12465|54.2173|50.9005|
|12466|54.2275|50.8693|
|12467|54.2376|50.8381|
|12468|54.2478|50.8069|
|12469|54.258|50.7757|
|12470|54.2681|50.7445|
|12471|54.2783|50.7132|
|12472|54.2884|50.682|
|12473|54.2985|50.6508|
|12474|54.3087|50.6196|
|12475|54.3188|50.5884|
|12476|54.3289|50.5571|
|12477|54.339|50.5259|
|12478|54.3491|50.4947|
|12479|54.3592|50.4635|
|12480|54.3693|50.4322|
|12481|54.3794|50.401|
|12482|54.3895|50.3698|
|12483|54.3995|50.3386|
|12484|54.4096|50.3074|
|12485|54.4197|50.2761|
|12486|54.4297|50.2449|
|12487|54.4398|50.2137|
|12488|54.4498|50.1825|
|12489|54.4598|50.1512|
|12490|54.4699|50.12|
|12491|54.4799|50.0888|
|12492|54.4899|50.0576|
|12493|54.4999|50.0263|
|12494|54.5099|49.9951|
|12495|54.5199|49.9639|
|12496|54.5299|49.9327|
|12497|54.5399|49.9014|
|12498|54.5498|49.8702|
|12499|54.5598|49.839|
|12500|54.5698|49.8078|
|12501|54.5797|49.7766|
|12502|54.5897|49.7453|
|12503|54.5996|49.7141|
|12504|54.6096|49.6829|
|12505|54.6195|49.6517|
|12506|54.6294|49.6204|
|12507|54.6394|49.5892|
|12508|54.6493|49.558|
|12509|54.6592|49.5268|
|12510|54.6691|49.4956|
|12511|54.679|49.4643|
|12512|54.6889|49.4331|
|12513|54.6988|49.4019|
|12514|54.7086|49.3707|
|12515|54.7185|49.3394|
|12516|54.7284|49.3082|
|12517|54.7382|49.277|
|12518|54.7481|49.2458|
|12519|54.7579|49.2146|
|12520|54.7678|49.1833|
|12521|54.7776|49.1521|
|12522|54.7874|49.1209|
|12523|54.7972|49.0897|
|12524|54.8071|49.0585|
|12525|54.8169|49.0273|
|12526|54.8267|48.996|
|12527|54.8365|48.9648|
|12528|54.8463|48.9336|
|12529|54.856|48.9024|
|12530|54.8658|48.8712|
|12531|54.8756|48.84|
|12532|54.8854|48.8088|
|12533|54.8951|48.7775|
|12534|54.9049|48.7463|
|12535|54.9146|48.7151|
|12536|54.9244|48.6839|
|12537|54.9341|48.6527|
|12538|54.9438|48.6215|
|12539|54.9535|48.5903|
|12540|54.9632|48.5591|
|12541|54.973|48.5279|
|12542|54.9827|48.4967|
|12543|54.9924|48.4654|
|12544|55.002|48.4342|
|12545|55.0117|48.403|
|12546|55.0214|48.3718|
|12547|55.0311|48.3406|
|12548|55.0407|48.3094|
|12549|55.0504|48.2782|
|12550|55.0601|48.247|
|12551|55.0697|48.2158|
|12552|55.0793|48.1846|
|12553|55.089|48.1534|
|12554|55.0986|48.1222|
|12555|55.1082|48.091|
|12556|55.1178|48.0598|
|12557|55.1274|48.0286|
|12558|55.137|47.9975|
|12559|55.1466|47.9663|
|12560|55.1562|47.9351|
|12561|55.1658|47.9039|
|12562|55.1754|47.8727|
|12563|55.185|47.8415|
|12564|55.1945|47.8103|
|12565|55.2041|47.7791|
|12566|55.2136|47.7479|
|12567|55.2232|47.7168|
|12568|55.2327|47.6856|
|12569|55.2423|47.6544|
|12570|55.2518|47.6232|
|12571|55.2613|47.592|
|12572|55.2708|47.5609|
|12573|55.2803|47.5297|
|12574|55.2898|47.4985|
|12575|55.2993|47.4673|
|12576|55.3088|47.4361|
|12577|55.3183|47.405|
|12578|55.3278|47.3738|
|12579|55.3373|47.3426|
|12580|55.3467|47.3115|
|12581|55.3562|47.2803|
|12582|55.3656|47.2491|
|12583|55.3751|47.218|
|12584|55.3845|47.1868|
|12585|55.394|47.1556|
|12586|55.4034|47.1245|
|12587|55.4128|47.0933|
|12588|55.4222|47.0622|
|12589|55.4316|47.031|
|12590|55.441|46.9998|
|12591|55.4504|46.9687|
|12592|55.4598|46.9375|
|12593|55.4692|46.9064|
|12594|55.4786|46.8752|
|12595|55.488|46.8441|
|12596|55.4973|46.8129|
|12597|55.5067|46.7818|
|12598|55.516|46.7507|
|12599|55.5254|46.7195|
|12600|55.5347|46.6884|
|12601|55.5441|46.6572|
|12602|55.5534|46.6261|
|12603|55.5627|46.595|
|12604|55.572|46.5638|
|12605|55.5813|46.5327|
|12606|55.5906|46.5016|
|12607|55.5999|46.4704|
|12608|55.6092|46.4393|
|12609|55.6185|46.4082|
|12610|55.6278|46.3771|
|12611|55.6371|46.3459|
|12612|55.6463|46.3148|
|12613|55.6556|46.2837|
|12614|55.6648|46.2526|
|12615|55.6741|46.2215|
|12616|55.6833|46.1904|
|12617|55.6926|46.1592|
|12618|55.7018|46.1281|
|12619|55.711|46.097|
|12620|55.7202|46.0659|
|12621|55.7294|46.0348|
|12622|55.7387|46.0037|
|12623|55.7478|45.9726|
|12624|55.757|45.9415|
|12625|55.7662|45.9104|
|12626|55.7754|45.8793|
|12627|55.7846|45.8482|
|12628|55.7937|45.8171|
|12629|55.8029|45.7861|
|12630|55.8121|45.755|
|12631|55.8212|45.7239|
|12632|55.8303|45.6928|
|12633|55.8395|45.6617|
|12634|55.8486|45.6306|
|12635|55.8577|45.5996|
|12636|55.8669|45.5685|
|12637|55.876|45.5374|
|12638|55.8851|45.5064|
|12639|55.8942|45.4753|
|12640|55.9033|45.4442|
|12641|55.9123|45.4132|
|12642|55.9214|45.3821|
|12643|55.9305|45.351|
|12644|55.9396|45.32|
|12645|55.9486|45.2889|
|12646|55.9577|45.2579|
|12647|55.9667|45.2268|
|12648|55.9758|45.1958|
|12649|55.9848|45.1647|
|12650|55.9938|45.1337|
|12651|56.0029|45.1026|
|12652|56.0119|45.0716|
|12653|56.0209|45.0406|
|12654|56.0299|45.0095|
|12655|56.0389|44.9785|
|12656|56.0479|44.9475|
|12657|56.0569|44.9165|
|12658|56.0658|44.8854|
|12659|56.0748|44.8544|
|12660|56.0838|44.8234|
|12661|56.0928|44.7924|
|12662|56.1017|44.7614|
|12663|56.1107|44.7304|
|12664|56.1196|44.6993|
|12665|56.1285|44.6683|
|12666|56.1375|44.6373|
|12667|56.1464|44.6063|
|12668|56.1553|44.5753|
|12669|56.1642|44.5443|
|12670|56.1731|44.5133|
|12671|56.182|44.4824|
|12672|56.1909|44.4514|
|12673|56.1998|44.4204|
|12674|56.2087|44.3894|
|12675|56.2176|44.3584|
|12676|56.2264|44.3274|
|12677|56.2353|44.2965|
|12678|56.2442|44.2655|
|12679|56.253|44.2345|
|12680|56.2618|44.2036|
|12681|56.2707|44.1726|
|12682|56.2795|44.1416|
|12683|56.2883|44.1107|
|12684|56.2972|44.0797|
|12685|56.306|44.0488|
|12686|56.3148|44.0178|
|12687|56.3236|43.9869|
|12688|56.3324|43.9559|
|12689|56.3412|43.925|
|12690|56.3499|43.8941|
|12691|56.3587|43.8631|
|12692|56.3675|43.8322|
|12693|56.3763|43.8013|
|12694|56.385|43.7703|
|12695|56.3938|43.7394|
|12696|56.4025|43.7085|
|12697|56.4112|43.6776|
|12698|56.42|43.6467|
|12699|56.4287|43.6157|
|12700|56.4374|43.5848|
|12701|56.4461|43.5539|
|12702|56.4548|43.523|
|12703|56.4635|43.4921|
|12704|56.4722|43.4612|
|12705|56.4809|43.4303|
|12706|56.4896|43.3995|
|12707|56.4983|43.3686|
|12708|56.507|43.3377|
|12709|56.5156|43.3068|
|12710|56.5243|43.2759|
|12711|56.5329|43.2451|
|12712|56.5416|43.2142|
|12713|56.5502|43.1833|
|12714|56.5589|43.1525|
|12715|56.5675|43.1216|
|12716|56.5761|43.0907|
|12717|56.5847|43.0599|
|12718|56.5933|43.029|
|12719|56.6019|42.9982|
|12720|56.6105|42.9673|
|12721|56.6191|42.9365|
|12722|56.6277|42.9057|
|12723|56.6363|42.8748|
|12724|56.6448|42.844|
|12725|56.6534|42.8132|
|12726|56.662|42.7824|
|12727|56.6705|42.7515|
|12728|56.6791|42.7207|
|12729|56.6876|42.6899|
|12730|56.6962|42.6591|
|12731|56.7047|42.6283|
|12732|56.7132|42.5975|
|12733|56.7217|42.5667|
|12734|56.7302|42.5359|
|12735|56.7387|42.5051|
|12736|56.7472|42.4743|
|12737|56.7557|42.4435|
|12738|56.7642|42.4127|
|12739|56.7727|42.382|
|12740|56.7812|42.3512|
|12741|56.7896|42.3204|
|12742|56.7981|42.2897|
|12743|56.8065|42.2589|
|12744|56.815|42.2281|
|12745|56.8234|42.1974|
|12746|56.8319|42.1666|
|12747|56.8403|42.1359|
|12748|56.8487|42.1051|
|12749|56.8571|42.0744|
|12750|56.8656|42.0437|
|12751|56.874|42.0129|
|12752|56.8824|41.9822|
|12753|56.8908|41.9515|
|12754|56.8991|41.9208|
|12755|56.9075|41.89|
|12756|56.9159|41.8593|
|12757|56.9243|41.8286|
|12758|56.9326|41.7979|
|12759|56.941|41.7672|
|12760|56.9493|41.7365|
|12761|56.9577|41.7058|
|12762|56.966|41.6751|
|12763|56.9744|41.6444|
|12764|56.9827|41.6138|
|12765|56.991|41.5831|
|12766|56.9993|41.5524|
|12767|57.0076|41.5217|
|12768|57.0159|41.4911|
|12769|57.0242|41.4604|
|12770|57.0325|41.4298|
|12771|57.0408|41.3991|
|12772|57.0491|41.3685|
|12773|57.0573|41.3378|
|12774|57.0656|41.3072|
|12775|57.0739|41.2765|
|12776|57.0821|41.2459|
|12777|57.0904|41.2153|
|12778|57.0986|41.1846|
|12779|57.1068|41.154|
|12780|57.1151|41.1234|
|12781|57.1233|41.0928|
|12782|57.1315|41.0622|
|12783|57.1397|41.0316|
|12784|57.1479|41.001|
|12785|57.1561|40.9704|
|12786|57.1643|40.9398|
|12787|57.1725|40.9092|
|12788|57.1807|40.8786|
|12789|57.1888|40.8481|
|12790|57.197|40.8175|
|12791|57.2052|40.7869|
|12792|57.2133|40.7564|
|12793|57.2215|40.7258|
|12794|57.2296|40.6952|
|12795|57.2377|40.6647|
|12796|57.2459|40.6341|
|12797|57.254|40.6036|
|12798|57.2621|40.5731|
|12799|57.2702|40.5425|
|12800|57.2783|40.512|
|12801|57.2864|40.4815|
|12802|57.2945|40.451|
|12803|57.3026|40.4204|
|12804|57.3107|40.3899|
|12805|57.3188|40.3594|
|12806|57.3268|40.3289|
|12807|57.3349|40.2984|
|12808|57.3429|40.2679|
|12809|57.351|40.2375|
|12810|57.359|40.207|
|12811|57.3671|40.1765|
|12812|57.3751|40.146|
|12813|57.3831|40.1155|
|12814|57.3912|40.0851|
|12815|57.3992|40.0546|
|12816|57.4072|40.0242|
|12817|57.4152|39.9937|
|12818|57.4232|39.9633|
|12819|57.4312|39.9328|
|12820|57.4392|39.9024|
|12821|57.4471|39.872|
|12822|57.4551|39.8415|
|12823|57.4631|39.8111|
|12824|57.471|39.7807|
|12825|57.479|39.7503|
|12826|57.4869|39.7199|
|12827|57.4949|39.6895|
|12828|57.5028|39.6591|
|12829|57.5107|39.6287|
|12830|57.5187|39.5983|
|12831|57.5266|39.5679|
|12832|57.5345|39.5376|
|12833|57.5424|39.5072|
|12834|57.5503|39.4768|
|12835|57.5582|39.4465|
|12836|57.5661|39.4161|
|12837|57.5739|39.3858|
|12838|57.5818|39.3554|
|12839|57.5897|39.3251|
|12840|57.5975|39.2947|
|12841|57.6054|39.2644|
|12842|57.6133|39.2341|
|12843|57.6211|39.2038|
|12844|57.6289|39.1734|
|12845|57.6368|39.1431|
|12846|57.6446|39.1128|
|12847|57.6524|39.0825|
|12848|57.6602|39.0522|
|12849|57.668|39.0219|
|12850|57.6758|38.9917|
|12851|57.6836|38.9614|
|12852|57.6914|38.9311|
|12853|57.6992|38.9008|
|12854|57.707|38.8706|
|12855|57.7148|38.8403|
|12856|57.7225|38.8101|
|12857|57.7303|38.7798|
|12858|57.738|38.7496|
|12859|57.7458|38.7193|
|12860|57.7535|38.6891|
|12861|57.7612|38.6589|
|12862|57.769|38.6287|
|12863|57.7767|38.5984|
|12864|57.7844|38.5682|
|12865|57.7921|38.538|
|12866|57.7998|38.5078|
|12867|57.8075|38.4776|
|12868|57.8152|38.4474|
|12869|57.8229|38.4173|
|12870|57.8306|38.3871|
|12871|57.8383|38.3569|
|12872|57.8459|38.3267|
|12873|57.8536|38.2966|
|12874|57.8613|38.2664|
|12875|57.8689|38.2363|
|12876|57.8765|38.2061|
|12877|57.8842|38.176|
|12878|57.8918|38.1459|
|12879|57.8994|38.1157|
|12880|57.9071|38.0856|
|12881|57.9147|38.0555|
|12882|57.9223|38.0254|
|12883|57.9299|37.9953|
|12884|57.9375|37.9652|
|12885|57.9451|37.9351|
|12886|57.9527|37.905|
|12887|57.9602|37.8749|
|12888|57.9678|37.8449|
|12889|57.9754|37.8148|
|12890|57.9829|37.7847|
|12891|57.9905|37.7547|
|12892|57.998|37.7246|
|12893|58.0056|37.6946|
|12894|58.0131|37.6645|
|12895|58.0206|37.6345|
|12896|58.0282|37.6045|
|12897|58.0357|37.5744|
|12898|58.0432|37.5444|
|12899|58.0507|37.5144|
|12900|58.0582|37.4844|
|12901|58.0657|37.4544|
|12902|58.0732|37.4244|
|12903|58.0807|37.3944|
|12904|58.0881|37.3644|
|12905|58.0956|37.3345|
|12906|58.1031|37.3045|
|12907|58.1105|37.2745|
|12908|58.118|37.2446|
|12909|58.1254|37.2146|
|12910|58.1329|37.1847|
|12911|58.1403|37.1547|
|12912|58.1477|37.1248|
|12913|58.1552|37.0949|
|12914|58.1626|37.065|
|12915|58.17|37.035|
|12916|58.1774|37.0051|
|12917|58.1848|36.9752|
|12918|58.1922|36.9453|
|12919|58.1996|36.9155|
|12920|58.2069|36.8856|
|12921|58.2143|36.8557|
|12922|58.2217|36.8258|
|12923|58.229|36.796|
|12924|58.2364|36.7661|
|12925|58.2438|36.7362|
|12926|58.2511|36.7064|
|12927|58.2584|36.6766|
|12928|58.2658|36.6467|
|12929|58.2731|36.6169|
|12930|58.2804|36.5871|
|12931|58.2877|36.5573|
|12932|58.295|36.5275|
|12933|58.3023|36.4976|
|12934|58.3096|36.4679|
|12935|58.3169|36.4381|
|12936|58.3242|36.4083|
|12937|58.3315|36.3785|
|12938|58.3388|36.3487|
|12939|58.346|36.319|
|12940|58.3533|36.2892|
|12941|58.3605|36.2595|
|12942|58.3678|36.2297|
|12943|58.375|36.2|
|12944|58.3823|36.1703|
|12945|58.3895|36.1405|
|12946|58.3967|36.1108|
|12947|58.4039|36.0811|
|12948|58.4112|36.0514|
|12949|58.4184|36.0217|
|12950|58.4256|35.992|
|12951|58.4328|35.9623|
|12952|58.44|35.9326|
|12953|58.4471|35.903|
|12954|58.4543|35.8733|
|12955|58.4615|35.8436|
|12956|58.4687|35.814|
|12957|58.4758|35.7844|
|12958|58.483|35.7547|
|12959|58.4901|35.7251|
|12960|58.4973|35.6955|
|12961|58.5044|35.6658|
|12962|58.5115|35.6362|
|12963|58.5186|35.6066|
|12964|58.5258|35.577|
|12965|58.5329|35.5474|
|12966|58.54|35.5179|
|12967|58.5471|35.4883|
|12968|58.5542|35.4587|
|12969|58.5613|35.4291|
|12970|58.5684|35.3996|
|12971|58.5754|35.37|
|12972|58.5825|35.3405|
|12973|58.5896|35.311|
|12974|58.5966|35.2814|
|12975|58.6037|35.2519|
|12976|58.6107|35.2224|
|12977|58.6178|35.1929|
|12978|58.6248|35.1634|
|12979|58.6318|35.1339|
|12980|58.6389|35.1044|
|12981|58.6459|35.0749|
|12982|58.6529|35.0454|
|12983|58.6599|35.016|
|12984|58.6669|34.9865|
|12985|58.6739|34.9571|
|12986|58.6809|34.9276|
|12987|58.6879|34.8982|
|12988|58.6948|34.8688|
|12989|58.7018|34.8393|
|12990|58.7088|34.8099|
|12991|58.7157|34.7805|
|12992|58.7227|34.7511|
|12993|58.7296|34.7217|
|12994|58.7366|34.6923|
|12995|58.7435|34.663|
|12996|58.7504|34.6336|
|12997|58.7574|34.6042|
|12998|58.7643|34.5749|
|12999|58.7712|34.5455|
|13000|58.7781|34.5162|
|13001|58.785|34.4868|
|13002|58.7919|34.4575|
|13003|58.7988|34.4282|
|13004|58.8057|34.3989|
|13005|58.8125|34.3695|
|13006|58.8194|34.3402|
|13007|58.8263|34.311|
|13008|58.8331|34.2817|
|13009|58.84|34.2524|
|13010|58.8468|34.2231|
|13011|58.8537|34.1939|
|13012|58.8605|34.1646|
|13013|58.8673|34.1354|
|13014|58.8742|34.1061|
|13015|58.881|34.0769|
|13016|58.8878|34.0477|
|13017|58.8946|34.0184|
|13018|58.9014|33.9892|
|13019|58.9082|33.96|
|13020|58.915|33.9308|
|13021|58.9218|33.9016|
|13022|58.9286|33.8725|
|13023|58.9353|33.8433|
|13024|58.9421|33.8141|
|13025|58.9488|33.785|
|13026|58.9556|33.7558|
|13027|58.9624|33.7267|
|13028|58.9691|33.6975|
|13029|58.9758|33.6684|
|13030|58.9826|33.6393|
|13031|58.9893|33.6102|
|13032|58.996|33.5811|
|13033|59.0027|33.552|
|13034|59.0094|33.5229|
|13035|59.0161|33.4938|
|13036|59.0228|33.4647|
|13037|59.0295|33.4357|
|13038|59.0362|33.4066|
|13039|59.0429|33.3776|
|13040|59.0495|33.3485|
|13041|59.0562|33.3195|
|13042|59.0629|33.2905|
|13043|59.0695|33.2615|
|13044|59.0762|33.2324|
|13045|59.0828|33.2034|
|13046|59.0895|33.1744|
|13047|59.0961|33.1455|
|13048|59.1027|33.1165|
|13049|59.1093|33.0875|
|13050|59.116|33.0585|
|13051|59.1226|33.0296|
|13052|59.1292|33.0006|
|13053|59.1358|32.9717|
|13054|59.1424|32.9428|
|13055|59.1489|32.9138|
|13056|59.1555|32.8849|
|13057|59.1621|32.856|
|13058|59.1687|32.8271|
|13059|59.1752|32.7982|
|13060|59.1818|32.7694|
|13061|59.1883|32.7405|
|13062|59.1949|32.7116|
|13063|59.2014|32.6828|
|13064|59.208|32.6539|
|13065|59.2145|32.6251|
|13066|59.221|32.5962|
|13067|59.2275|32.5674|
|13068|59.234|32.5386|
|13069|59.2405|32.5098|
|13070|59.247|32.481|
|13071|59.2535|32.4522|
|13072|59.26|32.4234|
|13073|59.2665|32.3946|
|13074|59.273|32.3658|
|13075|59.2794|32.3371|
|13076|59.2859|32.3083|
|13077|59.2924|32.2796|
|13078|59.2988|32.2509|
|13079|59.3053|32.2221|
|13080|59.3117|32.1934|
|13081|59.3181|32.1647|
|13082|59.3246|32.136|
|13083|59.331|32.1073|
|13084|59.3374|32.0786|
|13085|59.3438|32.0499|
|13086|59.3502|32.0213|
|13087|59.3566|31.9926|
|13088|59.363|31.964|
|13089|59.3694|31.9353|
|13090|59.3758|31.9067|
|13091|59.3822|31.878|
|13092|59.3886|31.8494|
|13093|59.3949|31.8208|
|13094|59.4013|31.7922|
|13095|59.4076|31.7636|
|13096|59.414|31.735|
|13097|59.4203|31.7065|
|13098|59.4267|31.6779|
|13099|59.433|31.6493|
|13100|59.4393|31.6208|
|13101|59.4457|31.5922|
|13102|59.452|31.5637|
|13103|59.4583|31.5352|
|13104|59.4646|31.5067|
|13105|59.4709|31.4782|
|13106|59.4772|31.4497|
|13107|59.4835|31.4212|
|13108|59.4897|31.3927|
|13109|59.496|31.3642|
|13110|59.5023|31.3358|
|13111|59.5086|31.3073|
|13112|59.5148|31.2789|
|13113|59.5211|31.2504|
|13114|59.5273|31.222|
|13115|59.5336|31.1936|
|13116|59.5398|31.1652|
|13117|59.546|31.1368|
|13118|59.5522|31.1084|
|13119|59.5585|31.08|
|13120|59.5647|31.0516|
|13121|59.5709|31.0232|
|13122|59.5771|30.9949|
|13123|59.5833|30.9665|
|13124|59.5895|30.9382|
|13125|59.5957|30.9099|
|13126|59.6018|30.8815|
|13127|59.608|30.8532|
|13128|59.6142|30.8249|
|13129|59.6203|30.7966|
|13130|59.6265|30.7683|
|13131|59.6326|30.74|
|13132|59.6388|30.7118|
|13133|59.6449|30.6835|
|13134|59.6511|30.6553|
|13135|59.6572|30.627|
|13136|59.6633|30.5988|
|13137|59.6694|30.5706|
|13138|59.6755|30.5423|
|13139|59.6817|30.5141|
|13140|59.6878|30.4859|
|13141|59.6938|30.4578|
|13142|59.6999|30.4296|
|13143|59.706|30.4014|
|13144|59.7121|30.3732|
|13145|59.7182|30.3451|
|13146|59.7242|30.317|
|13147|59.7303|30.2888|
|13148|59.7363|30.2607|
|13149|59.7424|30.2326|
|13150|59.7484|30.2045|
|13151|59.7545|30.1764|
|13152|59.7605|30.1483|
|13153|59.7665|30.1202|
|13154|59.7726|30.0921|
|13155|59.7786|30.0641|
|13156|59.7846|30.036|
|13157|59.7906|30.008|
|13158|59.7966|29.98|
|13159|59.8026|29.9519|
|13160|59.8086|29.9239|
|13161|59.8146|29.8959|
|13162|59.8205|29.8679|
|13163|59.8265|29.8399|
|13164|59.8325|29.812|
|13165|59.8384|29.784|
|13166|59.8444|29.756|
|13167|59.8503|29.7281|
|13168|59.8563|29.7001|
|13169|59.8622|29.6722|
|13170|59.8681|29.6443|
|13171|59.8741|29.6164|
|13172|59.88|29.5885|
|13173|59.8859|29.5606|
|13174|59.8918|29.5327|
|13175|59.8977|29.5048|
|13176|59.9036|29.477|
|13177|59.9095|29.4491|
|13178|59.9154|29.4213|
|13179|59.9213|29.3934|
|13180|59.9271|29.3656|
|13181|59.933|29.3378|
|13182|59.9389|29.31|
|13183|59.9447|29.2822|
|13184|59.9506|29.2544|
|13185|59.9564|29.2266|
|13186|59.9623|29.1989|
|13187|59.9681|29.1711|
|13188|59.974|29.1434|
|13189|59.9798|29.1156|
|13190|59.9856|29.0879|
|13191|59.9914|29.0602|
|13192|59.9972|29.0325|
|13193|60.003|29.0048|
|13194|60.0088|28.9771|
|13195|60.0146|28.9494|
|13196|60.0204|28.9217|
|13197|60.0262|28.8941|
|13198|60.032|28.8664|
|13199|60.0377|28.8388|
|13200|60.0435|28.8111|
|13201|60.0493|28.7835|
|13202|60.055|28.7559|
|13203|60.0608|28.7283|
|13204|60.0665|28.7007|
|13205|60.0722|28.6731|
|13206|60.078|28.6455|
|13207|60.0837|28.618|
|13208|60.0894|28.5904|
|13209|60.0951|28.5629|
|13210|60.1008|28.5353|
|13211|60.1066|28.5078|
|13212|60.1123|28.4803|
|13213|60.1179|28.4528|
|13214|60.1236|28.4253|
|13215|60.1293|28.3978|
|13216|60.135|28.3703|
|13217|60.1407|28.3429|
|13218|60.1463|28.3154|
|13219|60.152|28.288|
|13220|60.1576|28.2606|
|13221|60.1633|28.2331|
|13222|60.1689|28.2057|
|13223|60.1746|28.1783|
|13224|60.1802|28.1509|
|13225|60.1858|28.1235|
|13226|60.1915|28.0962|
|13227|60.1971|28.0688|
|13228|60.2027|28.0414|
|13229|60.2083|28.0141|
|13230|60.2139|27.9868|
|13231|60.2195|27.9594|
|13232|60.2251|27.9321|
|13233|60.2307|27.9048|
|13234|60.2362|27.8775|
|13235|60.2418|27.8502|
|13236|60.2474|27.823|
|13237|60.2529|27.7957|
|13238|60.2585|27.7685|
|13239|60.264|27.7412|
|13240|60.2696|27.714|
|13241|60.2751|27.6868|
|13242|60.2807|27.6595|
|13243|60.2862|27.6323|
|13244|60.2917|27.6052|
|13245|60.2972|27.578|
|13246|60.3027|27.5508|
|13247|60.3083|27.5236|
|13248|60.3138|27.4965|
|13249|60.3193|27.4694|
|13250|60.3247|27.4422|
|13251|60.3302|27.4151|
|13252|60.3357|27.388|
|13253|60.3412|27.3609|
|13254|60.3467|27.3338|
|13255|60.3521|27.3067|
|13256|60.3576|27.2797|
|13257|60.363|27.2526|
|13258|60.3685|27.2256|
