|Index|pVelocitySplineBuffer|pPositionSplineBuffer
|2065|97.8911|18.8904
|2066|97.8595|18.9883
|2067|97.8275|19.0861
|2068|97.7953|19.1839
|2069|97.7627|19.2817
|2070|97.7299|19.3795
|2071|97.6967|19.4772
|2072|97.6632|19.5749
|2073|97.6294|19.6725
|2074|97.5952|19.7701
|2075|97.5608|19.8677
|2076|97.5261|19.9652
|2077|97.491|20.0627
|2078|97.4556|20.1602
|2079|97.4199|20.2577
|2080|97.3838|20.3551
|2081|97.3475|20.4524
|2082|97.3108|20.5498
|2083|97.2738|20.647
|2084|97.2364|20.7443
|2085|97.1988|20.8415
|2086|97.1608|20.9387
|2087|97.1225|21.0358
|2088|97.0838|21.1329
|2089|97.0448|21.23
|2090|97.0055|21.327
|2091|96.9659|21.424
|2092|96.9259|21.521
|2093|96.8856|21.6179
|2094|96.8449|21.7147
|2095|96.8039|21.8116
|2096|96.7626|21.9083
|2097|96.721|22.0051
|2098|96.679|22.1018
|2099|96.6366|22.1984
|2100|96.5939|22.2951
|2101|96.5509|22.3916
|2102|96.5076|22.4882
|2103|96.4639|22.5846
|2104|96.4198|22.6811
|2105|96.3754|22.7775
|2106|96.3307|22.8738
|2107|96.2856|22.9701
|2108|96.2402|23.0664
|2109|96.1944|23.1626
|2110|96.1482|23.2588
|2111|96.1018|23.3549
|2112|96.0549|23.451
|2113|96.0078|23.547
|2114|95.9602|23.643
|2115|95.9123|23.739
|2116|95.8641|23.8348
|2117|95.8155|23.9307
|2118|95.7666|24.0265
|2119|95.7173|24.1222
|2120|95.6676|24.2179
|2121|95.6176|24.3136
|2122|95.5672|24.4091
|2123|95.5165|24.5047
|2124|95.4654|24.6002
|2125|95.4139|24.6956
|2126|95.3621|24.791
|2127|95.31|24.8863
|2128|95.2574|24.9816
|2129|95.2045|25.0769
|2130|95.1513|25.172
|2131|95.0977|25.2672
|2132|95.0437|25.3622
|2133|94.9894|25.4572
|2134|94.9346|25.5522
|2135|94.8796|25.6471
|2136|94.8241|25.742
|2137|94.7683|25.8368
|2138|94.7121|25.9315
|2139|94.6556|26.0262
|2140|94.5987|26.1208
|2141|94.5414|26.2154
|2142|94.4838|26.3099
|2143|94.4258|26.4044
|2144|94.3674|26.4987
|2145|94.3086|26.5931
|2146|94.2495|26.6874
|2147|94.19|26.7816
|2148|94.1301|26.8757
|2149|94.0699|26.9698
|2150|94.0093|27.0639
|2151|93.9483|27.1579
|2152|93.8869|27.2518
|2153|93.8252|27.3456
|2154|93.7631|27.4394
|2155|93.7006|27.5332
|2156|93.6377|27.6268
|2157|93.5745|27.7204
|2158|93.5109|27.814
|2159|93.4469|27.9075
|2160|93.3825|28.0009
|2161|93.3178|28.0942
|2162|93.2527|28.1875
|2163|93.1872|28.2807
|2164|93.1213|28.3739
|2165|93.055|28.467
|2166|92.9884|28.56
|2167|92.9214|28.6529
|2168|92.854|28.7458
|2169|92.7863|28.8387
|2170|92.7181|28.9314
|2171|92.6496|29.0241
|2172|92.5807|29.1167
|2173|92.5114|29.2093
|2174|92.4417|29.3017
|2175|92.3717|29.3941
|2176|92.3013|29.4865
|2177|92.2305|29.5787
|2178|92.1593|29.6709
|2179|92.0877|29.7631
|2180|92.0158|29.8551
|2181|91.9434|29.9471
|2182|91.8707|30.039
|2183|91.7976|30.1308
|2184|91.7242|30.2226
|2185|91.6503|30.3143
|2186|91.5761|30.4059
|2187|91.5014|30.4974
|2188|91.4264|30.5889
|2189|91.351|30.6803
|2190|91.2753|30.7716
|2191|91.1991|30.8628
|2192|91.1226|30.954
|2193|91.0457|31.0451
|2194|90.9684|31.1361
|2195|90.8907|31.227
|2196|90.8126|31.3179
|2197|90.7342|31.4086
|2198|90.6554|31.4993
|2199|90.5762|31.59
|2200|90.4966|31.6805
|2201|90.4166|31.7709
|2202|90.3362|31.8613
|2203|90.2555|31.9516
|2204|90.1744|32.0418
|2205|90.0929|32.132
|2206|90.011|32.222
|2207|89.9287|32.312
|2208|89.8461|32.4019
|2209|89.763|32.4917
|2210|89.6796|32.5814
|2211|89.5958|32.671
|2212|89.5117|32.7606
|2213|89.4271|32.8501
|2214|89.3422|32.9394
|2215|89.2568|33.0287
|2216|89.1711|33.118
|2217|89.0851|33.2071
|2218|88.9986|33.2961
|2219|88.9118|33.3851
|2220|88.8245|33.474
|2221|88.7369|33.5627
|2222|88.649|33.6514
|2223|88.5606|33.74
|2224|88.4719|33.8285
|2225|88.3828|33.917
|2226|88.2933|34.0053
|2227|88.2034|34.0936
|2228|88.1131|34.1817
|2229|88.0225|34.2698
|2230|87.9315|34.3578
|2231|87.8401|34.4457
|2232|87.7484|34.5334
|2233|87.6562|34.6211
|2234|87.5637|34.7088
|2235|87.4708|34.7963
|2236|87.3776|34.8837
|2237|87.2839|34.971
|2238|87.1899|35.0583
|2239|87.0955|35.1454
|2240|87.0008|35.2325
|2241|86.9056|35.3194
|2242|86.8101|35.4063
|2243|86.7143|35.493
|2244|86.618|35.5797
|2245|86.5214|35.6663
|2246|86.4244|35.7527
|2247|86.327|35.8391
|2248|86.2293|35.9254
|2249|86.1312|36.0116
|2250|86.0327|36.0977
|2251|85.9339|36.1836
|2252|85.8347|36.2695
|2253|85.7351|36.3553
|2254|85.6351|36.441
|2255|85.5348|36.5266
|2256|85.4342|36.6121
|2257|85.3331|36.6974
|2258|85.2317|36.7827
|2259|85.1299|36.8679
|2260|85.0278|36.953
|2261|84.9253|37.038
|2262|84.8224|37.1228
|2263|84.7192|37.2076
|2264|84.6156|37.2923
|2265|84.5117|37.3768
|2266|84.4074|37.4613
|2267|84.3027|37.5457
|2268|84.1977|37.6299
|2269|84.0923|37.7141
|2270|83.9865|37.7981
|2271|83.8804|37.882
|2272|83.774|37.9659
|2273|83.6671|38.0496
|2274|83.56|38.1332
|2275|83.4525|38.2167
|2276|83.3446|38.3001
|2277|83.2364|38.3834
|2278|83.1278|38.4666
|2279|83.0188|38.5496
|2280|82.9096|38.6326
|2281|82.7999|38.7155
|2282|82.6899|38.7982
|2283|82.5796|38.8808
|2284|82.4689|38.9634
|2285|82.3579|39.0458
|2286|82.2465|39.1281
|2287|82.1348|39.2103
|2288|82.0227|39.2923
|2289|81.9103|39.3743
|2290|81.7976|39.4562
|2291|81.6845|39.5379
|2292|81.5711|39.6195
|2293|81.4573|39.701
|2294|81.3432|39.7824
|2295|81.2287|39.8637
|2296|81.1139|39.9449
|2297|80.9988|40.026
|2298|80.8834|40.1069
|2299|80.7676|40.1877
|2300|80.6514|40.2684
|2301|80.535|40.349
|2302|80.4182|40.4295
|2303|80.301|40.5099
|2304|80.1836|40.5901
|2305|80.0658|40.6702
|2306|79.9477|40.7502
|2307|79.8292|40.8301
|2308|79.7105|40.9099
|2309|79.5914|40.9896
|2310|79.472|41.0691
|2311|79.3522|41.1485
|2312|79.2322|41.2278
|2313|79.1118|41.307
|2314|78.9911|41.386
|2315|78.87|41.4649
|2316|78.7487|41.5438
|2317|78.627|41.6224
|2318|78.505|41.701
|2319|78.3827|41.7794
|2320|78.2601|41.8578
|2321|78.1372|41.936
|2322|78.014|42.014
|2323|77.8904|42.092
|2324|77.7666|42.1698
|2325|77.6424|42.2475
|2326|77.5179|42.3251
|2327|77.3932|42.4026
|2328|77.2681|42.4799
|2329|77.1427|42.5571
|2330|77.017|42.6342
|2331|76.891|42.7111
|2332|76.7647|42.788
|2333|76.6381|42.8647
|2334|76.5112|42.9412
|2335|76.384|43.0177
|2336|76.2565|43.094
|2337|76.1288|43.1702
|2338|76.0007|43.2463
|2339|75.8723|43.3222
|2340|75.7437|43.398
|2341|75.6147|43.4737
|2342|75.4855|43.5492
|2343|75.3559|43.6247
|2344|75.2261|43.7
|2345|75.096|43.7751
|2346|74.9657|43.8501
|2347|74.835|43.925
|2348|74.704|43.9998
|2349|74.5728|44.0745
|2350|74.4413|44.149
|2351|74.3095|44.2233
|2352|74.1775|44.2976
|2353|74.0451|44.3717
|2354|73.9125|44.4457
|2355|73.7796|44.5195
|2356|73.6465|44.5932
|2357|73.5131|44.6668
|2358|73.3794|44.7403
|2359|73.2454|44.8136
|2360|73.1112|44.8867
|2361|72.9767|44.9598
|2362|72.842|45.0327
|2363|72.7069|45.1055
|2364|72.5717|45.1781
|2365|72.4361|45.2506
|2366|72.3004|45.323
|2367|72.1643|45.3952
|2368|72.028|45.4673
|2369|71.8915|45.5393
|2370|71.7546|45.6111
|2371|71.6176|45.6828
|2372|71.4803|45.7543
|2373|71.3427|45.8257
|2374|71.2049|45.897
|2375|71.0669|45.9682
|2376|70.9286|46.0391
|2377|70.7901|46.11
|2378|70.6513|46.1807
|2379|70.5123|46.2513
|2380|70.373|46.3218
|2381|70.2336|46.3921
|2382|70.0938|46.4622
|2383|69.9539|46.5322
|2384|69.8137|46.6021
|2385|69.6733|46.6719
|2386|69.5327|46.7415
|2387|69.3918|46.8109
|2388|69.2507|46.8803
|2389|69.1094|46.9494
|2390|68.9678|47.0185
|2391|68.8261|47.0874
|2392|68.6841|47.1561
|2393|68.5419|47.2247
|2394|68.3995|47.2932
|2395|68.2568|47.3615
|2396|68.114|47.4297
|2397|67.971|47.4978
|2398|67.8277|47.5657
|2399|67.6842|47.6334
|2400|67.5405|47.701
|2401|67.3966|47.7685
|2402|67.2526|47.8358
|2403|67.1083|47.903
|2404|66.9638|47.97
|2405|66.8191|48.0369
|2406|66.6742|48.1037
|2407|66.5291|48.1703
|2408|66.3838|48.2367
|2409|66.2383|48.3031
|2410|66.0927|48.3692
|2411|65.9468|48.4352
|2412|65.8008|48.5011
|2413|65.6546|48.5668
|2414|65.5081|48.6324
|2415|65.3615|48.6979
|2416|65.2148|48.7631
|2417|65.0678|48.8283
|2418|64.9207|48.8933
|2419|64.7734|48.9581
|2420|64.6259|49.0228
|2421|64.4782|49.0874
|2422|64.3304|49.1518
|2423|64.1824|49.216
|2424|64.0342|49.2801
|2425|63.8859|49.3441
|2426|63.7374|49.4079
|2427|63.5887|49.4716
|2428|63.4399|49.5351
|2429|63.2909|49.5985
|2430|63.1418|49.6617
|2431|62.9925|49.7247
|2432|62.8431|49.7877
|2433|62.6935|49.8504
|2434|62.5437|49.9131
|2435|62.3938|49.9755
|2436|62.2438|50.0378
|2437|62.0936|50.1
|2438|61.9432|50.162
|2439|61.7927|50.2239
|2440|61.6421|50.2856
|2441|61.4914|50.3472
|2442|61.3405|50.4086
|2443|61.1894|50.4699
|2444|61.0383|50.531
|2445|60.887|50.5919
|2446|60.7355|50.6527
|2447|60.584|50.7134
|2448|60.4323|50.7739
|2449|60.2805|50.8343
|2450|60.1286|50.8945
|2451|59.9765|50.9545
|2452|59.8244|51.0144
|2453|59.6721|51.0742
|2454|59.5197|51.1338
|2455|59.3672|51.1932
|2456|59.2145|51.2525
|2457|59.0618|51.3116
|2458|58.9089|51.3706
|2459|58.756|51.4295
|2460|58.6029|51.4881
|2461|58.4498|51.5467
|2462|58.2965|51.605
|2463|58.1431|51.6633
|2464|57.9897|51.7213
|2465|57.8361|51.7792
|2466|57.6825|51.837
|2467|57.5287|51.8946
|2468|57.3749|51.9521
|2469|57.221|52.0094
|2470|57.067|52.0665
|2471|56.9129|52.1235
|2472|56.7587|52.1803
|2473|56.6044|52.237
|2474|56.4501|52.2935
|2475|56.2957|52.3499
|2476|56.1412|52.4061
|2477|55.9866|52.4622
|2478|55.832|52.5181
|2479|55.6773|52.5739
|2480|55.5225|52.6295
|2481|55.3677|52.6849
|2482|55.2128|52.7402
|2483|55.0578|52.7953
|2484|54.9028|52.8503
|2485|54.7477|52.9051
|2486|54.5925|52.9598
|2487|54.4373|53.0143
|2488|54.2821|53.0687
|2489|54.1268|53.1229
|2490|53.9714|53.1769
|2491|53.816|53.2308
|2492|53.6606|53.2846
|2493|53.5051|53.3381
|2494|53.3495|53.3916
|2495|53.1939|53.4448
|2496|53.0383|53.498
|2497|52.8827|53.5509
|2498|52.727|53.6037
|2499|52.5713|53.6564
|2500|52.4155|53.7089
|2501|52.2597|53.7612
|2502|52.1039|53.8134
|2503|51.9481|53.8654
|2504|51.7922|53.9173
|2505|51.6363|53.969
|2506|51.4804|54.0206
|2507|51.3245|54.072
|2508|51.1686|54.1232
|2509|51.0126|54.1743
|2510|50.8567|54.2252
|2511|50.7007|54.276
|2512|50.5447|54.3266
|2513|50.3887|54.3771
|2514|50.2327|54.4274
|2515|50.0767|54.4776
|2516|49.9207|54.5276
|2517|49.7647|54.5774
|2518|49.6087|54.6271
|2519|49.4527|54.6766
|2520|49.2968|54.726
|2521|49.1408|54.7752
|2522|48.9848|54.8243
|2523|48.8289|54.8732
|2524|48.6729|54.9219
|2525|48.517|54.9705
|2526|48.3611|55.019
|2527|48.2052|55.0673
|2528|48.0493|55.1154
|2529|47.8935|55.1634
|2530|47.7377|55.2112
|2531|47.5819|55.2588
|2532|47.4261|55.3063
|2533|47.2704|55.3537
|2534|47.1147|55.4009
|2535|46.959|55.4479
|2536|46.8034|55.4948
|2537|46.6478|55.5415
|2538|46.4922|55.5881
|2539|46.3367|55.6345
|2540|46.1813|55.6808
|2541|46.0258|55.7269
|2542|45.8705|55.7728
|2543|45.7151|55.8186
|2544|45.5599|55.8642
|2545|45.4046|55.9097
|2546|45.2495|55.955
|2547|45.0944|56.0002
|2548|44.9393|56.0452
|2549|44.7843|56.0901
|2550|44.6294|56.1348
|2551|44.4745|56.1794
|2552|44.3197|56.2238
|2553|44.165|56.268
|2554|44.0103|56.3121
|2555|43.8558|56.356
|2556|43.7012|56.3998
|2557|43.5468|56.4434
|2558|43.3924|56.4869
|2559|43.2382|56.5302
|2560|43.084|56.5734
|2561|42.9298|56.6164
|2562|42.7758|56.6592
|2563|42.6218|56.7019
|2564|42.468|56.7445
|2565|42.3142|56.7869
|2566|42.1605|56.8291
|2567|42.0069|56.8712
|2568|41.8534|56.9131
|2569|41.7|56.9549
|2570|41.5467|56.9965
|2571|41.3935|57.038
|2572|41.2405|57.0793
|2573|41.0875|57.1205
|2574|40.9346|57.1615
|2575|40.7818|57.2023
|2576|40.6291|57.243
|2577|40.4766|57.2836
|2578|40.3241|57.324
|2579|40.1718|57.3642
|2580|40.0196|57.4043
|2581|39.8675|57.4443
|2582|39.7155|57.4841
|2583|39.5637|57.5237
|2584|39.412|57.5632
|2585|39.2604|57.6025
|2586|39.1089|57.6417
|2587|38.9576|57.6808
|2588|38.8064|57.7196
|2589|38.6553|57.7584
|2590|38.5043|57.7969
|2591|38.3535|57.8354
|2592|38.2029|57.8737
|2593|38.0523|57.9118
|2594|37.9019|57.9498
|2595|37.7517|57.9876
|2596|37.6016|58.0253
|2597|37.4517|58.0628
|2598|37.3018|58.1002
|2599|37.1522|58.1374
|2600|37.0027|58.1745
|2601|36.8533|58.2114
|2602|36.7042|58.2482
|2603|36.5551|58.2848
|2604|36.4062|58.3213
|2605|36.2575|58.3576
|2606|36.109|58.3938
|2607|35.9606|58.4298
|2608|35.8124|58.4657
|2609|35.6643|58.5015
|2610|35.5164|58.537
|2611|35.3687|58.5725
|2612|35.2212|58.6078
|2613|35.0738|58.6429
|2614|34.9266|58.6779
|2615|34.7796|58.7128
|2616|34.6327|58.7475
|2617|34.4861|58.7821
|2618|34.3396|58.8165
|2619|34.1933|58.8507
|2620|34.0472|58.8849
|2621|33.9013|58.9188
|2622|33.7556|58.9527
|2623|33.61|58.9863
|2624|33.4647|59.0199
|2625|33.3195|59.0533
|2626|33.1746|59.0865
|2627|33.0298|59.1196
|2628|32.8852|59.1526
|2629|32.7409|59.1854
|2630|32.5967|59.2181
|2631|32.4528|59.2506
|2632|32.309|59.283
|2633|32.1655|59.3152
|2634|32.0221|59.3473
|2635|31.879|59.3792
|2636|31.7361|59.4111
|2637|31.5934|59.4427
|2638|31.4509|59.4742
|2639|31.3086|59.5056
|2640|31.1666|59.5369
|2641|31.0247|59.568
|2642|30.8831|59.5989
|2643|30.7417|59.6297
|2644|30.6005|59.6604
|2645|30.4596|59.6909
|2646|30.3189|59.7213
|2647|30.1784|59.7516
|2648|30.0381|59.7817
|2649|29.8981|59.8116
|2650|29.7583|59.8415
|2651|29.6187|59.8711
|2652|29.4794|59.9007
|2653|29.3403|59.9301
|2654|29.2015|59.9594
|2655|29.0628|59.9885
|2656|28.9245|60.0175
|2657|28.7863|60.0464
|2658|28.6485|60.0751
|2659|28.5108|60.1037
|2660|28.3734|60.1321
|2661|28.2363|60.1604
|2662|28.0994|60.1886
|2663|27.9628|60.2166
|2664|27.8264|60.2445
|2665|27.6902|60.2723
|2666|27.5544|60.2999
|2667|27.4187|60.3274
|2668|27.2834|60.3547
|2669|27.1483|60.3819
|2670|27.0134|60.409
|2671|26.8789|60.436
|2672|26.7445|60.4628
|2673|26.6105|60.4894
|2674|26.4767|60.516
|2675|26.3432|60.5424
|2676|26.21|60.5687
|2677|26.077|60.5948
|2678|25.9443|60.6208
|2679|25.8118|60.6467
|2680|25.6797|60.6725
|2681|25.5478|60.6981
|2682|25.4162|60.7236
|2683|25.2849|60.7489
|2684|25.1538|60.7741
|2685|25.0231|60.7992
|2686|24.8926|60.8242
|2687|24.7624|60.849
|2688|24.6325|60.8737
|2689|24.5029|60.8983
|2690|24.3735|60.9227
|2691|24.2445|60.947
|2692|24.1157|60.9712
|2693|23.9873|60.9952
|2694|23.8591|61.0192
|2695|23.7312|61.043
|2696|23.6036|61.0666
|2697|23.4763|61.0902
|2698|23.3493|61.1136
|2699|23.2226|61.1369
|2700|23.0962|61.16
|2701|22.9701|61.1831
|2702|22.8443|61.206
|2703|22.7188|61.2287
|2704|22.5937|61.2514
|2705|22.4688|61.2739
|2706|22.3442|61.2963
|2707|22.2199|61.3186
|2708|22.096|61.3408
|2709|21.9723|61.3628
|2710|21.849|61.3847
|2711|21.7259|61.4065
|2712|21.6032|61.4282
|2713|21.4808|61.4497
|2714|21.3587|61.4711
|2715|21.237|61.4924
|2716|21.1155|61.5136
|2717|20.9944|61.5347
|2718|20.8736|61.5556
|2719|20.7531|61.5764
|2720|20.6329|61.5971
|2721|20.513|61.6177
|2722|20.3935|61.6381
|2723|20.2743|61.6585
|2724|20.1554|61.6787
|2725|20.0369|61.6988
|2726|19.9186|61.7188
|2727|19.8007|61.7386
|2728|19.6832|61.7584
|2729|19.5659|61.778
|2730|19.449|61.7975
|2731|19.3324|61.8169
|2732|19.2162|61.8362
|2733|19.1003|61.8553
|2734|18.9847|61.8744
|2735|18.8695|61.8933
|2736|18.7546|61.9121
|2737|18.64|61.9308
|2738|18.5258|61.9494
|2739|18.4119|61.9678
|2740|18.2983|61.9862
|2741|18.1851|62.0044
|2742|18.0723|62.0226
|2743|17.9597|62.0406
|2744|17.8475|62.0585
|2745|17.7357|62.0763
|2746|17.6242|62.094
|2747|17.5131|62.1115
|2748|17.4023|62.129
|2749|17.2918|62.1463
|2750|17.1817|62.1636
|2751|17.072|62.1807
|2752|16.9626|62.1977
|2753|16.8535|62.2146
|2754|16.7448|62.2314
|2755|16.6365|62.2481
|2756|16.5285|62.2647
|2757|16.4208|62.2812
|2758|16.3135|62.2975
|2759|16.2066|62.3138
|2760|16.1|62.3299
|2761|15.9938|62.346
|2762|15.8879|62.3619
|2763|15.7824|62.3778
|2764|15.6773|62.3935
|2765|15.5725|62.4091
|2766|15.468|62.4246
|2767|15.364|62.4401
|2768|15.2602|62.4554
|2769|15.1569|62.4706
|2770|15.0539|62.4857
|2771|14.9513|62.5007
|2772|14.849|62.5156
|2773|14.7471|62.5304
|2774|14.6456|62.5451
|2775|14.5444|62.5597
|2776|14.4436|62.5742
|2777|14.3432|62.5886
|2778|14.2431|62.6029
|2779|14.1434|62.6171
|2780|14.0441|62.6311
|2781|13.9451|62.6451
|2782|13.8465|62.659
|2783|13.7483|62.6728
|2784|13.6504|62.6865
|2785|13.5529|62.7001
|2786|13.4558|62.7136
|2787|13.359|62.727
|2788|13.2627|62.7404
|2789|13.1667|62.7536
|2790|13.071|62.7667
|2791|12.9758|62.7797
|2792|12.8809|62.7926
|2793|12.7864|62.8055
|2794|12.6922|62.8182
|2795|12.5985|62.8309
|2796|12.5051|62.8434
|2797|12.4121|62.8559
|2798|12.3194|62.8682
|2799|12.2271|62.8805
|2800|12.1353|62.8927
|2801|12.0437|62.9048
|2802|11.9526|62.9168
|2803|11.8619|62.9287
|2804|11.7715|62.9405
|2805|11.6815|62.9522
|2806|11.5918|62.9639
|2807|11.5026|62.9754
|2808|11.4137|62.9869
|2809|11.3252|62.9982
|2810|11.2371|63.0095
|2811|11.1494|63.0207
|2812|11.0621|63.0318
|2813|10.9751|63.0428
|2814|10.8885|63.0538
|2815|10.8023|63.0646
|2816|10.7165|63.0754
|2817|10.631|63.086
|2818|10.5459|63.0966
|2819|10.4613|63.1071
|2820|10.3769|63.1176
|2821|10.293|63.1279
|2822|10.2095|63.1381
|2823|10.1263|63.1483
|2824|10.0435|63.1584
|2825|9.96114|63.1684
|2826|9.87912|63.1783
|2827|9.79749|63.1882
|2828|9.71624|63.1979
|2829|9.63537|63.2076
|2830|9.55488|63.2172
|2831|9.47477|63.2267
|2832|9.39505|63.2361
|2833|9.31571|63.2455
|2834|9.23675|63.2548
|2835|9.15817|63.264
|2836|9.07998|63.2731
|2837|9.00217|63.2821
|2838|8.92474|63.2911
|2839|8.84769|63.3
|2840|8.77103|63.3088
|2841|8.69475|63.3175
|2842|8.61885|63.3262
|2843|8.54333|63.3348
|2844|8.4682|63.3433
|2845|8.39345|63.3517
|2846|8.31908|63.36
|2847|8.24509|63.3683
|2848|8.17148|63.3765
|2849|8.09826|63.3847
|2850|8.02542|63.3927
|2851|7.95296|63.4007
|2852|7.88088|63.4086
|2853|7.80918|63.4165
|2854|7.73786|63.4243
|2855|7.66693|63.432
|2856|7.59637|63.4396
|2857|7.5262|63.4472
|2858|7.4564|63.4546
|2859|7.38699|63.4621
|2860|7.31796|63.4694
|2861|7.2493|63.4767
|2862|7.18103|63.4839
|2863|7.11313|63.4911
|2864|7.04562|63.4981
|2865|6.97848|63.5052
|2866|6.91172|63.5121
|2867|6.84534|63.519
|2868|6.77934|63.5258
|2869|6.71371|63.5325
|2870|6.64847|63.5392
|2871|6.5836|63.5458
|2872|6.51911|63.5524
|2873|6.45499|63.5589
|2874|6.39125|63.5653
|2875|6.32789|63.5717
|2876|6.2649|63.578
|2877|6.20228|63.5842
|2878|6.14004|63.5904
|2879|6.07818|63.5965
|2880|6.01669|63.6025
|2881|5.95557|63.6085
|2882|5.89483|63.6144
|2883|5.83446|63.6203
|2884|5.77446|63.6261
|2885|5.71484|63.6318
|2886|5.65558|63.6375
|2887|5.5967|63.6432
|2888|5.53818|63.6487
|2889|5.48004|63.6542
|2890|5.42227|63.6597
|2891|5.36486|63.6651
|2892|5.30783|63.6704
|2893|5.25116|63.6757
|2894|5.19486|63.6809
|2895|5.13893|63.6861
|2896|5.08336|63.6912
|2897|5.02816|63.6962
|2898|4.97333|63.7012
|2899|4.91886|63.7062
|2900|4.86475|63.7111
|2901|4.81101|63.7159
|2902|4.75763|63.7207
|2903|4.70462|63.7254
|2904|4.65196|63.7301
|2905|4.59967|63.7347
|2906|4.54774|63.7393
|2907|4.49617|63.7438
|2908|4.44496|63.7483
|2909|4.3941|63.7527
|2910|4.34361|63.7571
|2911|4.29347|63.7614
|2912|4.24369|63.7657
|2913|4.19427|63.7699
|2914|4.1452|63.7741
|2915|4.09648|63.7782
|2916|4.04813|63.7823
|2917|4.00012|63.7863
|2918|3.95247|63.7903
|2919|3.90517|63.7942
|2920|3.85822|63.7981
|2921|3.81162|63.8019
|2922|3.76537|63.8057
|2923|3.71946|63.8094
|2924|3.67391|63.8131
|2925|3.62871|63.8168
|2926|3.58385|63.8204
|2927|3.53934|63.824
|2928|3.49517|63.8275
|2929|3.45134|63.8309
|2930|3.40786|63.8344
|2931|3.36473|63.8378
|2932|3.32193|63.8411
|2933|3.27948|63.8444
|2934|3.23736|63.8477
|2935|3.19559|63.8509
|2936|3.15415|63.8541
|2937|3.11305|63.8572
|2938|3.07228|63.8603
|2939|3.03186|63.8633
|2940|2.99176|63.8663
|2941|2.952|63.8693
|2942|2.91258|63.8723
|2943|2.87348|63.8751
|2944|2.83472|63.878
|2945|2.79629|63.8808
|2946|2.75818|63.8836
|2947|2.72041|63.8863
|2948|2.68296|63.889
|2949|2.64584|63.8917
|2950|2.60904|63.8943
|2951|2.57257|63.8969
|2952|2.53642|63.8995
|2953|2.50059|63.902
|2954|2.46508|63.9045
|2955|2.4299|63.9069
|2956|2.39503|63.9093
|2957|2.36048|63.9117
|2958|2.32625|63.9141
|2959|2.29233|63.9164
|2960|2.25873|63.9186
|2961|2.22545|63.9209
|2962|2.19247|63.9231
|2963|2.15981|63.9253
|2964|2.12746|63.9274
|2965|2.09542|63.9295
|2966|2.06368|63.9316
|2967|2.03226|63.9336
|2968|2.00114|63.9357
|2969|1.97032|63.9376
|2970|1.93981|63.9396
|2971|1.90961|63.9415
|2972|1.8797|63.9434
|2973|1.85009|63.9453
|2974|1.82079|63.9471
|2975|1.79178|63.9489
|2976|1.76307|63.9507
|2977|1.73465|63.9525
|2978|1.70653|63.9542
|2979|1.67871|63.9559
|2980|1.65117|63.9575
|2981|1.62393|63.9592
|2982|1.59698|63.9608
|2983|1.57031|63.9624
|2984|1.54393|63.9639
|2985|1.51784|63.9655
|2986|1.49203|63.967
|2987|1.46651|63.9684
|2988|1.44127|63.9699
|2989|1.41631|63.9713
|2990|1.39163|63.9727
|2991|1.36723|63.9741
|2992|1.3431|63.9755
|2993|1.31926|63.9768
|2994|1.29568|63.9781
|2995|1.27238|63.9794
|2996|1.24935|63.9806
|2997|1.2266|63.9819
|2998|1.20411|63.9831
|2999|1.18189|63.9843
|3000|1.15993|63.9855
|3001|1.13824|63.9866
|3002|1.11682|63.9877
|3003|1.09566|63.9888
|3004|1.07476|63.9899
|3005|1.05412|63.991
|3006|1.03373|63.992
|3007|1.01361|63.9931
|3008|0.99374|63.9941
|3009|0.974126|63.995
|3010|0.954763|63.996
|3011|0.935653|63.997
|3012|0.916792|63.9979
|3013|0.898181|63.9988
|3014|0.879816|63.9997
|3015|0.861697|64.0005
|3016|0.843823|64.0014
|3017|0.826192|64.0022
|3018|0.808802|64.0031
|3019|0.791652|64.0039
|3020|0.77474|64.0046
|3021|0.758066|64.0054
|3022|0.741627|64.0062
|3023|0.725423|64.0069
|3024|0.709451|64.0076
|3025|0.69371|64.0083
|3026|0.678199|64.009
|3027|0.662916|64.0097
|3028|0.64786|64.0103
|3029|0.633028|64.011
|3030|0.618421|64.0116
|3031|0.604035|64.0122
|3032|0.58987|64.0128
|3033|0.575924|64.0134
|3034|0.562196|64.0139
|3035|0.548683|64.0145
|3036|0.535385|64.015
|3037|0.5223|64.0156
|3038|0.509426|64.0161
|3039|0.496762|64.0166
|3040|0.484306|64.0171
|3041|0.472056|64.0176
|3042|0.460011|64.018
|3043|0.44817|64.0185
|3044|0.436531|64.0189
|3045|0.425091|64.0194
|3046|0.413851|64.0198
|3047|0.402807|64.0202
|3048|0.391959|64.0206
|3049|0.381304|64.021
|3050|0.370842|64.0213
|3051|0.36057|64.0217
|3052|0.350487|64.0221
|3053|0.340592|64.0224
|3054|0.330882|64.0227
|3055|0.321356|64.0231
|3056|0.312012|64.0234
|3057|0.302849|64.0237
|3058|0.293865|64.024
|3059|0.285059|64.0243
|3060|0.276428|64.0246
|3061|0.267971|64.0248
|3062|0.259687|64.0251
|3063|0.251573|64.0254
|3064|0.243628|64.0256
|3065|0.235851|64.0258
|3066|0.228239|64.0261
|3067|0.220791|64.0263
|3068|0.213506|64.0265
|3069|0.206381|64.0267
|3070|0.199415|64.0269
|3071|0.192606|64.0271
|3072|0.185952|64.0273
|3073|0.179452|64.0275
|3074|0.173104|64.0277
|3075|0.166907|64.0278
